Lake.Name,STN,Site.ID,Latitude,Longitude,Year,Secchi.depth_avg,d,m,s,d_long,m_long,s_long
LAKE OF THE WOODS,2473,33,494128,943319,2009,4.3,49,41,28,94,33,19
LAKE OF THE WOODS,2473,33,494128,943319,2010,4.2,49,41,28,94,33,19
LAKE OF THE WOODS,2473,33,494128,943319,2011,4.3,49,41,28,94,33,19
LAKE OF THE WOODS,2473,33,494128,943319,2012,4.1,49,41,28,94,33,19
LAKE OF THE WOODS,2473,33,494128,943319,2013,3.6,49,41,28,94,33,19
LAKE OF THE WOODS,2473,33,494128,943319,2014,3.3,49,41,28,94,33,19
LAKE OF THE WOODS,2473,33,494128,943319,2015,3.3,49,41,28,94,33,19
LAKE OF THE WOODS,2473,33,494128,943319,2016,3.6,49,41,28,94,33,19
LAKE OF THE WOODS,2473,34,490721,942955,2005,1.6,49,07,21,94,29,55
LAKE OF THE WOODS,2473,34,490721,942955,2006,1.2,49,07,21,94,29,55
LAKE OF THE WOODS,2473,34,490721,942955,2007,0.9,49,07,21,94,29,55
LAKE OF THE WOODS,2473,36,493911,944315,1999,3,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2000,3.5,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2001,3.6,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2002,3.9,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2003,4.4,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2004,4.3,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2005,3.9,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2006,4.3,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2007,3.9,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2008,4,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2009,4.3,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2010,4.1,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2011,4.1,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2012,4.3,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2013,3.4,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2014,3.6,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2015,4,49,39,11,94,43,15
LAKE OF THE WOODS,2473,36,493911,944315,2016,4.2,49,39,11,94,43,15
LAKE OF THE WOODS,2473,38,493900,944300,1999,3.7,49,39,00,94,43,00
LAKE OF THE WOODS,2473,38,493900,944300,2001,2.4,49,39,00,94,43,00
LAKE OF THE WOODS,2473,38,493900,944300,2002,3.6,49,39,00,94,43,00
LAKE OF THE WOODS,2473,39,494440,943140,1999,2.1,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2000,2.4,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2001,2.1,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2002,2,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2003,2.2,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2004,2,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2005,1.9,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2006,2.1,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2007,2,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2008,1.8,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2009,1.8,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2010,2,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2011,1.9,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2012,2.2,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2013,2.1,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2014,1.9,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2015,2,49,44,40,94,31,40
LAKE OF THE WOODS,2473,39,494440,943140,2016,2.2,49,44,40,94,31,40
LAKE OF THE WOODS,2473,40,494333,942729,2001,3,49,43,33,94,27,29
LAKE OF THE WOODS,2473,41,494455,943049,1999,2.7,49,44,55,94,30,49
LAKE OF THE WOODS,2473,41,494455,943049,2000,3.3,49,44,55,94,30,49
LAKE OF THE WOODS,2473,41,494455,943049,2001,3.4,49,44,55,94,30,49
LAKE OF THE WOODS,2473,43,493956,945400,1997,2.8,49,39,56,94,54,00
LAKE OF THE WOODS,2473,43,493956,945400,1998,2.5,49,39,56,94,54,00
LAKE OF THE WOODS,2473,43,493956,945400,1999,3,49,39,56,94,54,00
LAKE OF THE WOODS,2473,43,493956,945400,2000,2.2,49,39,56,94,54,00
LAKE OF THE WOODS,2473,43,493956,945400,2001,2.7,49,39,56,94,54,00
LAKE OF THE WOODS,2473,43,493956,945400,2002,2.6,49,39,56,94,54,00
LAKE OF THE WOODS,2473,43,493956,945400,2003,2.2,49,39,56,94,54,00
LAKE OF THE WOODS,2473,44,493940,945455,1999,3.5,49,39,40,94,54,55
LAKE OF THE WOODS,2473,44,493940,945455,2000,5.3,49,39,40,94,54,55
LAKE OF THE WOODS,2473,44,493940,945455,2001,2.8,49,39,40,94,54,55
LAKE OF THE WOODS,2473,45,493945,945418,1999,2,49,39,45,94,54,18
LAKE OF THE WOODS,2473,45,493945,945418,2001,2,49,39,45,94,54,18
LAKE OF THE WOODS,2473,45,493945,945418,2009,2,49,39,45,94,54,18
LAKE OF THE WOODS,2473,45,493945,945418,2011,1.8,49,39,45,94,54,18
LAKE OF THE WOODS,2473,47,490020,942730,1997,1.8,49,00,20,94,27,30
LAKE OF THE WOODS,2473,47,490020,942730,1999,1,49,00,20,94,27,30
LAKE OF THE WOODS,2473,47,490020,942730,2000,1.4,49,00,20,94,27,30
LAKE OF THE WOODS,2473,47,490020,942730,2003,1,49,00,20,94,27,30
LAKE OF THE WOODS,2473,47,490020,942730,2004,0.7,49,00,20,94,27,30
LAKE OF THE WOODS,2473,47,490020,942730,2005,1.1,49,00,20,94,27,30
LAKE OF THE WOODS,2473,47,490020,942730,2006,0.9,49,00,20,94,27,30
LAKE OF THE WOODS,2473,47,490020,942730,2007,0.7,49,00,20,94,27,30
LAKE OF THE WOODS,2473,48,494107,942721,1997,2.1,49,41,07,94,27,21
LAKE OF THE WOODS,2473,48,494107,942721,1999,2.9,49,41,07,94,27,21
LAKE OF THE WOODS,2473,48,494107,942721,2000,0.8,49,41,07,94,27,21
LAKE OF THE WOODS,2473,48,494107,942721,2001,2.8,49,41,07,94,27,21
LAKE OF THE WOODS,2473,48,494107,942721,2002,3,49,41,07,94,27,21
LAKE OF THE WOODS,2473,48,494107,942721,2003,4.1,49,41,07,94,27,21
LAKE OF THE WOODS,2473,48,494107,942721,2004,3,49,41,07,94,27,21
LAKE OF THE WOODS,2473,48,494107,942721,2005,2.7,49,41,07,94,27,21
LAKE OF THE WOODS,2473,48,494107,942721,2006,3.1,49,41,07,94,27,21
LAKE OF THE WOODS,2473,48,494107,942721,2007,3.6,49,41,07,94,27,21
LAKE OF THE WOODS,2473,48,494107,942721,2008,2.8,49,41,07,94,27,21
LAKE OF THE WOODS,2473,48,494107,942721,2009,2.5,49,41,07,94,27,21
LAKE OF THE WOODS,2473,48,494107,942721,2010,2.8,49,41,07,94,27,21
LAKE OF THE WOODS,2473,48,494107,942721,2011,2.9,49,41,07,94,27,21
LAKE OF THE WOODS,2473,49,494234,943149,1999,3,49,42,34,94,31,49
LAKE OF THE WOODS,2473,49,494234,943149,2000,2.8,49,42,34,94,31,49
LAKE OF THE WOODS,2473,49,494234,943149,2001,2.7,49,42,34,94,31,49
LAKE OF THE WOODS,2473,49,494234,943149,2002,2.4,49,42,34,94,31,49
LAKE OF THE WOODS,2473,49,494234,943149,2003,3.3,49,42,34,94,31,49
LAKE OF THE WOODS,2473,49,494234,943149,2004,2.9,49,42,34,94,31,49
LAKE OF THE WOODS,2473,49,494234,943149,2005,2.7,49,42,34,94,31,49
LAKE OF THE WOODS,2473,49,494234,943149,2006,2.9,49,42,34,94,31,49
LAKE OF THE WOODS,2473,49,494234,943149,2007,3.4,49,42,34,94,31,49
LAKE OF THE WOODS,2473,49,494234,943149,2009,2.5,49,42,34,94,31,49
LAKE OF THE WOODS,2473,49,494234,943149,2010,2.3,49,42,34,94,31,49
LAKE OF THE WOODS,2473,49,494234,943149,2011,2.7,49,42,34,94,31,49
LAKE OF THE WOODS,2473,49,494234,943149,2012,3.5,49,42,34,94,31,49
LAKE OF THE WOODS,2473,49,494234,943149,2013,2.8,49,42,34,94,31,49
LAKE OF THE WOODS,2473,49,494234,943149,2014,2.9,49,42,34,94,31,49
LAKE OF THE WOODS,2473,49,494234,943149,2016,2.4,49,42,34,94,31,49
LAKE OF THE WOODS,2473,50,492640,940320,1999,3.5,49,26,40,94,03,20
LAKE OF THE WOODS,2473,50,492640,940320,2001,4.3,49,26,40,94,03,20
LAKE OF THE WOODS,2473,50,492640,940320,2003,5.7,49,26,40,94,03,20
LAKE OF THE WOODS,2473,51,492840,944407,1999,1.7,49,28,40,94,44,07
LAKE OF THE WOODS,2473,51,492840,944407,2000,1.7,49,28,40,94,44,07
LAKE OF THE WOODS,2473,51,492840,944407,2001,1.7,49,28,40,94,44,07
LAKE OF THE WOODS,2473,51,492840,944407,2002,1.6,49,28,40,94,44,07
LAKE OF THE WOODS,2473,51,492840,944407,2003,1.7,49,28,40,94,44,07
LAKE OF THE WOODS,2473,51,492840,944407,2004,2.1,49,28,40,94,44,07
LAKE OF THE WOODS,2473,51,492840,944407,2006,1.3,49,28,40,94,44,07
LAKE OF THE WOODS,2473,51,492840,944407,2007,1.5,49,28,40,94,44,07
LAKE OF THE WOODS,2473,51,492840,944407,2008,1.6,49,28,40,94,44,07
LAKE OF THE WOODS,2473,51,492840,944407,2009,1.4,49,28,40,94,44,07
LAKE OF THE WOODS,2473,51,492840,944407,2010,1.4,49,28,40,94,44,07
LAKE OF THE WOODS,2473,51,492840,944407,2011,1.9,49,28,40,94,44,07
LAKE OF THE WOODS,2473,51,492840,944407,2012,2.1,49,28,40,94,44,07
LAKE OF THE WOODS,2473,51,492840,944407,2013,2,49,28,40,94,44,07
LAKE OF THE WOODS,2473,51,492840,944407,2014,2,49,28,40,94,44,07
LAKE OF THE WOODS,2473,51,492840,944407,2015,1.6,49,28,40,94,44,07
LAKE OF THE WOODS,2473,51,492840,944407,2016,1.5,49,28,40,94,44,07
LAKE OF THE WOODS,2473,53,492411,940711,1999,5,49,24,11,94,07,11
LAKE OF THE WOODS,2473,53,492411,940711,2000,5.2,49,24,11,94,07,11
LAKE OF THE WOODS,2473,53,492411,940711,2001,4.9,49,24,11,94,07,11
LAKE OF THE WOODS,2473,53,492411,940711,2002,4.5,49,24,11,94,07,11
LAKE OF THE WOODS,2473,53,492411,940711,2003,5.3,49,24,11,94,07,11
LAKE OF THE WOODS,2473,53,492411,940711,2004,5.4,49,24,11,94,07,11
LAKE OF THE WOODS,2473,53,492411,940711,2005,5.5,49,24,11,94,07,11
LAKE OF THE WOODS,2473,53,492411,940711,2006,5.4,49,24,11,94,07,11
LAKE OF THE WOODS,2473,53,492411,940711,2007,5.7,49,24,11,94,07,11
LAKE OF THE WOODS,2473,53,492411,940711,2008,6.1,49,24,11,94,07,11
LAKE OF THE WOODS,2473,53,492411,940711,2009,4.8,49,24,11,94,07,11
LAKE OF THE WOODS,2473,53,492411,940711,2010,5.5,49,24,11,94,07,11
LAKE OF THE WOODS,2473,54,492000,941215,1999,4.9,49,20,00,94,12,15
LAKE OF THE WOODS,2473,54,492000,941215,2000,4.9,49,20,00,94,12,15
LAKE OF THE WOODS,2473,54,492000,941215,2001,5,49,20,00,94,12,15
LAKE OF THE WOODS,2473,54,492000,941215,2002,4.4,49,20,00,94,12,15
LAKE OF THE WOODS,2473,54,492000,941215,2003,4.8,49,20,00,94,12,15
LAKE OF THE WOODS,2473,54,492000,941215,2004,2.6,49,20,00,94,12,15
LAKE OF THE WOODS,2473,54,492000,941215,2005,4.8,49,20,00,94,12,15
LAKE OF THE WOODS,2473,54,492000,941215,2006,5.8,49,20,00,94,12,15
LAKE OF THE WOODS,2473,54,492000,941215,2007,5,49,20,00,94,12,15
LAKE OF THE WOODS,2473,57,494331,942156,2004,2.7,49,43,31,94,21,56
LAKE OF THE WOODS,2473,58,494235,942230,2004,2.8,49,42,35,94,22,30
LAKE OF THE WOODS,2473,60,490100,942500,1999,0.6,49,01,00,94,25,00
LAKE OF THE WOODS,2473,60,490100,942500,2000,1.5,49,01,00,94,25,00
LAKE OF THE WOODS,2473,60,490100,942500,2001,0.9,49,01,00,94,25,00
LAKE OF THE WOODS,2473,60,490100,942500,2002,1.1,49,01,00,94,25,00
LAKE OF THE WOODS,2473,60,490100,942500,2003,1.6,49,01,00,94,25,00
LAKE OF THE WOODS,2473,60,490100,942500,2004,0.7,49,01,00,94,25,00
LAKE OF THE WOODS,2473,60,490100,942500,2005,1.2,49,01,00,94,25,00
LAKE OF THE WOODS,2473,60,490100,942500,2006,0.4,49,01,00,94,25,00
LAKE OF THE WOODS,2473,60,490100,942500,2007,0.7,49,01,00,94,25,00
LAKE OF THE WOODS,2473,60,490100,942500,2008,0.8,49,01,00,94,25,00
LAKE OF THE WOODS,2473,60,490100,942500,2009,1,49,01,00,94,25,00
LAKE OF THE WOODS,2473,60,490100,942500,2010,0.8,49,01,00,94,25,00
LAKE OF THE WOODS,2473,60,490100,942500,2011,0.6,49,01,00,94,25,00
LAKE OF THE WOODS,2473,61,490543,935800,2007,2.1,49,05,43,93,58,00
LAKE OF THE WOODS,2473,61,490543,935800,2008,2,49,05,43,93,58,00
LAKE OF THE WOODS,2473,61,490543,935800,2009,1.9,49,05,43,93,58,00
LAKE OF THE WOODS,2473,61,490543,935800,2010,2.2,49,05,43,93,58,00
LAKE OF THE WOODS,2473,61,490543,935800,2011,1.9,49,05,43,93,58,00
LAKE OF THE WOODS,2473,61,490543,935800,2012,2.2,49,05,43,93,58,00
LAKE OF THE WOODS,2473,61,490543,935800,2013,2.5,49,05,43,93,58,00
LAKE OF THE WOODS,2473,61,490543,935800,2014,1.9,49,05,43,93,58,00
LAKE OF THE WOODS,2473,61,490543,935800,2015,2,49,05,43,93,58,00
LAKE OF THE WOODS,2473,61,490543,935800,2016,2.7,49,05,43,93,58,00
LAKE OF THE WOODS,2473,62,493948,943136,2001,2.4,49,39,48,94,31,36
LAKE OF THE WOODS,2473,65,490240,942925,2004,1.1,49,02,40,94,29,25
LAKE OF THE WOODS,2473,65,490240,942925,2005,1.2,49,02,40,94,29,25
LAKE OF THE WOODS,2473,65,490240,942925,2006,0.9,49,02,40,94,29,25
LAKE OF THE WOODS,2473,65,490240,942925,2007,0.8,49,02,40,94,29,25
LAKE OF THE WOODS,2473,66,491329,941638,2004,1.8,49,13,29,94,16,38
LAKE OF THE WOODS,2473,66,491329,941638,2005,1.3,49,13,29,94,16,38
LAKE OF THE WOODS,2473,66,491329,941638,2006,1.3,49,13,29,94,16,38
LAKE OF THE WOODS,2473,66,491329,941638,2007,1.1,49,13,29,94,16,38
LAKE OF THE WOODS,2473,66,491329,941638,2008,1.4,49,13,29,94,16,38
LAKE OF THE WOODS,2473,66,491329,941638,2010,1.5,49,13,29,94,16,38
LAKE OF THE WOODS,2473,67,494205,944254,1997,4.3,49,42,05,94,42,54
LAKE OF THE WOODS,2473,67,494205,944254,1998,4.5,49,42,05,94,42,54
LAKE OF THE WOODS,2473,67,494205,944254,1999,4,49,42,05,94,42,54
LAKE OF THE WOODS,2473,67,494205,944254,2002,1,49,42,05,94,42,54
LAKE OF THE WOODS,2473,68,494118,945132,1999,4.4,49,41,18,94,51,32
LAKE OF THE WOODS,2473,68,494118,945132,2000,5,49,41,18,94,51,32
LAKE OF THE WOODS,2473,68,494118,945132,2002,3.6,49,41,18,94,51,32
LAKE OF THE WOODS,2473,69,494342,943254,2001,2.5,49,43,42,94,32,54
LAKE OF THE WOODS,2473,70,494412,943430,2001,1.9,49,44,12,94,34,30
LAKE OF THE WOODS,2473,71,494126,943223,2003,3.7,49,41,26,94,32,23
LAKE OF THE WOODS,2473,71,494126,943223,2005,3.5,49,41,26,94,32,23
LAKE OF THE WOODS,2473,71,494126,943223,2006,3,49,41,26,94,32,23
LAKE OF THE WOODS,2473,71,494126,943223,2007,3.9,49,41,26,94,32,23
LAKE OF THE WOODS,2473,72,493454,943406,2001,1.6,49,34,54,94,34,06
LAKE OF THE WOODS,2473,75,493711,942552,2002,2,49,37,11,94,25,52
LAKE OF THE WOODS,2473,75,493711,942552,2003,1.9,49,37,11,94,25,52
LAKE OF THE WOODS,2473,75,493711,942552,2004,2.1,49,37,11,94,25,52
LAKE OF THE WOODS,2473,75,493711,942552,2005,1.7,49,37,11,94,25,52
LAKE OF THE WOODS,2473,75,493711,942552,2007,2.1,49,37,11,94,25,52
LAKE OF THE WOODS,2473,75,493711,942552,2009,1.5,49,37,11,94,25,52
LAKE OF THE WOODS,2473,75,493711,942552,2012,2.3,49,37,11,94,25,52
LAKE OF THE WOODS,2473,75,493711,942552,2013,2,49,37,11,94,25,52
LAKE OF THE WOODS,2473,75,493711,942552,2015,1.7,49,37,11,94,25,52
LAKE OF THE WOODS,2473,75,493711,942552,2016,1.7,49,37,11,94,25,52
LAKE OF THE WOODS,2473,77,493945,944030,2005,1.8,49,39,45,94,40,30
LAKE OF THE WOODS,2473,78,494317,943314,2002,2.4,49,43,17,94,33,14
LAKE OF THE WOODS,2473,78,494317,943314,2003,3.4,49,43,17,94,33,14
LAKE OF THE WOODS,2473,78,494317,943314,2004,2.6,49,43,17,94,33,14
LAKE OF THE WOODS,2473,78,494317,943314,2005,2.3,49,43,17,94,33,14
LAKE OF THE WOODS,2473,78,494317,943314,2006,3.1,49,43,17,94,33,14
LAKE OF THE WOODS,2473,78,494317,943314,2007,3.1,49,43,17,94,33,14
LAKE OF THE WOODS,2473,78,494317,943314,2008,2.8,49,43,17,94,33,14
LAKE OF THE WOODS,2473,78,494317,943314,2009,2.1,49,43,17,94,33,14
LAKE OF THE WOODS,2473,78,494317,943314,2010,2.8,49,43,17,94,33,14
LAKE OF THE WOODS,2473,78,494317,943314,2011,2.2,49,43,17,94,33,14
LAKE OF THE WOODS,2473,78,494317,943314,2012,2.7,49,43,17,94,33,14
LAKE OF THE WOODS,2473,78,494317,943314,2013,2.8,49,43,17,94,33,14
LAKE OF THE WOODS,2473,78,494317,943314,2015,2.6,49,43,17,94,33,14
LAKE OF THE WOODS,2473,78,494317,943314,2016,2.7,49,43,17,94,33,14
LAKE OF THE WOODS,2473,89,493048,943800,2001,1.8,49,30,48,94,38,00
LAKE OF THE WOODS,2473,92,493148,943617,2001,1.4,49,31,48,94,36,17
LAKE OF THE WOODS,2473,93,494200,943650,2005,4.6,49,42,00,94,36,50
LAKE OF THE WOODS,2473,93,494200,943650,2006,4.6,49,42,00,94,36,50
LAKE OF THE WOODS,2473,93,494200,943650,2007,4.5,49,42,00,94,36,50
LAKE OF THE WOODS,2473,93,494200,943650,2008,4.4,49,42,00,94,36,50
LAKE OF THE WOODS,2473,94,490930,935608,2007,1.8,49,09,30,93,56,08
LAKE OF THE WOODS,2473,95,492227,940224,2003,4,49,22,27,94,02,24
LAKE OF THE WOODS,2473,95,492227,940224,2004,3.2,49,22,27,94,02,24
LAKE OF THE WOODS,2473,96,492207,940434,2004,3.2,49,22,07,94,04,34
LAKE OF THE WOODS,2473,100,492400,945419,2003,1.1,49,24,00,94,54,19
LAKE OF THE WOODS,2473,101,494014,941810,1999,2.3,49,40,14,94,18,10
LAKE OF THE WOODS,2473,101,494014,941810,2000,3.5,49,40,14,94,18,10
LAKE OF THE WOODS,2473,101,494014,941810,2001,2.2,49,40,14,94,18,10
LAKE OF THE WOODS,2473,101,494014,941810,2003,2.9,49,40,14,94,18,10
LAKE OF THE WOODS,2473,101,494014,941810,2004,2.3,49,40,14,94,18,10
LAKE OF THE WOODS,2473,102,494004,941813,1999,2.3,49,40,04,94,18,13
LAKE OF THE WOODS,2473,102,494004,941813,2000,2.5,49,40,04,94,18,13
LAKE OF THE WOODS,2473,102,494004,941813,2008,2.2,49,40,04,94,18,13
LAKE OF THE WOODS,2473,103,494051,941857,2000,1.9,49,40,51,94,18,57
LAKE OF THE WOODS,2473,110,490034,943343,2004,1.1,49,00,34,94,33,43
LAKE OF THE WOODS,2473,110,490034,943343,2005,1.5,49,00,34,94,33,43
LAKE OF THE WOODS,2473,110,490034,943343,2006,0.9,49,00,34,94,33,43
LAKE OF THE WOODS,2473,110,490034,943343,2007,0.9,49,00,34,94,33,43
LAKE OF THE WOODS,2473,112,490215,943615,2004,1,49,02,15,94,36,15
LAKE OF THE WOODS,2473,112,490215,943615,2005,1.4,49,02,15,94,36,15
LAKE OF THE WOODS,2473,112,490215,943615,2006,1,49,02,15,94,36,15
LAKE OF THE WOODS,2473,112,490215,943615,2007,0.8,49,02,15,94,36,15
LAKE OF THE WOODS,2473,116,493625,943357,2004,1.4,49,36,25,94,33,57
LAKE OF THE WOODS,2473,116,493625,943357,2011,2.1,49,36,25,94,33,57
LAKE OF THE WOODS,2473,117,490821,941720,2004,1.2,49,08,21,94,17,20
LAKE OF THE WOODS,2473,130,490648,940134,2007,1.8,49,06,48,94,01,34
LAKE OF THE WOODS,2473,131,490325,940003,2007,1.9,49,03,25,94,00,03
LAKE OF THE WOODS,2473,132,490638,940348,2007,1.1,49,06,38,94,03,48
LAKE OF THE WOODS,2473,133,494059,942234,2008,3.1,49,40,59,94,22,34
LAKE OF THE WOODS,2473,133,494059,942234,2012,3.5,49,40,59,94,22,34
LAKE OF THE WOODS,2473,134,494100,945008,2010,3.3,49,41,00,94,50,08
LAKE OF THE WOODS,2473,134,494100,945008,2012,3.4,49,41,00,94,50,08
LAKE OF THE WOODS,2473,135,494169,942195,2010,2.4,49,41,69,94,21,95
LAKE OF THE WOODS,2473,141,494330,942981,2014,2.4,49,43,30,94,29,81
LAKE OF THE WOODS,2473,141,494330,942981,2016,2.2,49,43,30,94,29,81
LAKE OF TWO MOUNTAINS,7150,1,494251,945446,1999,3.1,49,42,51,94,54,46
LAKE OF TWO MOUNTAINS,7150,1,494251,945446,2000,4.3,49,42,51,94,54,46
LAKE OF TWO MOUNTAINS,7150,1,494251,945446,2001,3.4,49,42,51,94,54,46
LAKE OF TWO MOUNTAINS,7150,1,494251,945446,2002,3.2,49,42,51,94,54,46
LAKE OF TWO MOUNTAINS,7150,1,494251,945446,2003,4.3,49,42,51,94,54,46
LAKE OF TWO MOUNTAINS,7150,1,494251,945446,2004,3.6,49,42,51,94,54,46
LAKE OF TWO MOUNTAINS,7150,1,494251,945446,2006,4.2,49,42,51,94,54,46
LAKE OF TWO MOUNTAINS,7150,1,494251,945446,2007,3.2,49,42,51,94,54,46
LAKE OF TWO MOUNTAINS,7150,1,494251,945446,2008,3.9,49,42,51,94,54,46
LAKE OF TWO MOUNTAINS,7150,1,494251,945446,2009,4,49,42,51,94,54,46
LAKE OF TWO MOUNTAINS,7150,1,494251,945446,2010,3.5,49,42,51,94,54,46
LAKE OF TWO RIVERS,2474,1,453444,782856,2002,3.1,45,34,44,78,28,56
L'AMABLE LAKE,2382,1,450104,774853,2001,6.7,45,01,04,77,48,53
L'AMABLE LAKE,2382,1,450104,774853,2002,6.7,45,01,04,77,48,53
L'AMABLE LAKE,2382,1,450104,774853,2003,7.2,45,01,04,77,48,53
L'AMABLE LAKE,2382,1,450104,774853,2004,6.5,45,01,04,77,48,53
L'AMABLE LAKE,2382,1,450104,774853,2006,7.4,45,01,04,77,48,53
L'AMABLE LAKE,2382,1,450104,774853,2007,7.9,45,01,04,77,48,53
L'AMABLE LAKE,2382,1,450104,774853,2008,7.5,45,01,04,77,48,53
L'AMABLE LAKE,2382,1,450104,774853,2009,8,45,01,04,77,48,53
L'AMABLE LAKE,2382,1,450104,774853,2010,8.2,45,01,04,77,48,53
L'AMABLE LAKE,2382,1,450104,774853,2011,8,45,01,04,77,48,53
L'AMABLE LAKE,2382,1,450104,774853,2012,7.9,45,01,04,77,48,53
L'AMABLE LAKE,2382,1,450104,774853,2013,7.6,45,01,04,77,48,53
L'AMABLE LAKE,2382,1,450104,774853,2014,6.8,45,01,04,77,48,53
L'AMABLE LAKE,2382,1,450104,774853,2015,7.5,45,01,04,77,48,53
L'AMABLE LAKE,2382,1,450104,774853,2016,7.5,45,01,04,77,48,53
LANE LAKE,2483,1,452047,795544,2012,4.9,45,20,47,79,55,44
LANE LAKE,2483,1,452047,795544,2014,3.9,45,20,47,79,55,44
LANES LAKE,7633,1,443152,775543,2015,3.8,44,31,52,77,55,43
LANG LAKE,2484,1,460929,814219,1997,4,46,09,29,81,42,19
LANG LAKE,2484,2,460955,813849,2011,5.4,46,09,55,81,38,49
LANG LAKE,2484,2,460955,813849,2012,5.1,46,09,55,81,38,49
LANG LAKE,2484,2,460955,813849,2013,4.4,46,09,55,81,38,49
LANG LAKE,2484,2,460955,813849,2014,4.5,46,09,55,81,38,49
LANG LAKE,2484,2,460955,813849,2015,3.8,46,09,55,81,38,49
LANG LAKE,2484,2,460955,813849,2016,4.4,46,09,55,81,38,49
LANG LAKE,6983,1,461623,821934,2001,3,46,16,23,82,19,34
LANG LAKE,6983,1,461623,821934,2002,2.3,46,16,23,82,19,34
LANG LAKE,6983,1,461623,821934,2003,1.8,46,16,23,82,19,34
LANG LAKE,6983,1,461623,821934,2005,2.7,46,16,23,82,19,34
LAPWORTH LAKE,2489,1,493241,843319,2015,1.7,49,32,41,84,33,19
LARDER LAKE,6457,1,480524,793857,2003,2,48,05,24,79,38,57
LARDER LAKE,6457,1,480524,793857,2005,3,48,05,24,79,38,57
LARDER LAKE,6457,2,480548,794116,2003,2.1,48,05,48,79,41,16
LARDER LAKE,6457,3,480353,794123,2003,1.6,48,03,53,79,41,23
LARDER LAKE,6457,3,480353,794123,2005,3.4,48,03,53,79,41,23
LARDER LAKE,6457,4,480419,793652,2003,2.2,48,04,19,79,36,52
LARDER LAKE,6457,4,480419,793652,2005,2.9,48,04,19,79,36,52
LARDER LAKE,6457,5,480724,793457,2003,3.1,48,07,24,79,34,57
LARDER LAKE,6457,5,480724,793457,2005,3.7,48,07,24,79,34,57
LASSWADE LAKE,2496,1,444626,775958,1999,4.7,44,46,26,77,59,58
LASSWADE LAKE,2496,1,444626,775958,2000,4.8,44,46,26,77,59,58
LASSWADE LAKE,2496,1,444626,775958,2001,4.9,44,46,26,77,59,58
LASSWADE LAKE,2496,1,444626,775958,2002,3.5,44,46,26,77,59,58
LASSWADE LAKE,2496,1,444626,775958,2005,4.7,44,46,26,77,59,58
LASSWADE LAKE,2496,1,444626,775958,2006,4.6,44,46,26,77,59,58
LASSWADE LAKE,2496,1,444626,775958,2007,4.8,44,46,26,77,59,58
LASSWADE LAKE,2496,1,444626,775958,2008,4.9,44,46,26,77,59,58
LASSWADE LAKE,2496,1,444626,775958,2009,5,44,46,26,77,59,58
LASSWADE LAKE,2496,1,444626,775958,2010,4.9,44,46,26,77,59,58
LASSWADE LAKE,2496,1,444626,775958,2011,4.6,44,46,26,77,59,58
LASSWADE LAKE,2496,1,444626,775958,2012,4.7,44,46,26,77,59,58
LASSWADE LAKE,2496,1,444626,775958,2013,5,44,46,26,77,59,58
LASSWADE LAKE,2496,1,444626,775958,2014,5,44,46,26,77,59,58
