Lake.Name,STN,Site.ID,Latitude,Longitude,Year,Secchi.depth_avg,d,m,s,d_long,m_long,s_long,,#VALUE!,,Latitude,,#VALUE!,,#VALUE!,,#VALUE!,,Longitude
GEORGIAN BAY,7064,73,445927,795619,2016,4.3,44,59,27,79,56,19,,44.99083333,,44.99083333,,79.93861111,,79.93861111,,-79.93861111,,-79.93861111
GEORGIAN BAY,7064,77,450826,795956,2016,4.1,45,8,26,79,59,56,,45.14055556,,45.14055556,,79.99888889,,79.99888889,,-79.99888889,,-79.99888889
GEORGIAN BAY,7064,78,452248,801157,2016,3.2,45,22,48,80,11,57,,45.38,,45.38,,80.19916667,,80.19916667,,-80.19916667,,-80.19916667
GHOST LAKE,7434,1,495019,924000,2012,5,49,50,19,92,40,0,,49.83861111,,49.83861111,,92.66666667,,92.66666667,,-92.66666667,,-92.66666667
GHOST LAKE,7434,1,495019,924000,2013,5.3,49,50,19,92,40,0,,49.83861111,,49.83861111,,92.66666667,,92.66666667,,-92.66666667,,-92.66666667
GHOST LAKE,7434,1,495019,924000,2014,4.9,49,50,19,92,40,0,,49.83861111,,49.83861111,,92.66666667,,92.66666667,,-92.66666667,,-92.66666667
GHOST LAKE,7434,1,495019,924000,2016,5.6,49,50,19,92,40,0,,49.83861111,,49.83861111,,92.66666667,,92.66666667,,-92.66666667,,-92.66666667
GHOST LAKE,7434,2,495018,923954,2012,4.3,49,50,18,92,39,54,,49.83833333,,49.83833333,,92.665,,92.665,,-92.665,,-92.665
GHOST LAKE,7434,2,495018,923954,2014,3,49,50,18,92,39,54,,49.83833333,,49.83833333,,92.665,,92.665,,-92.665,,-92.665
GIBBONEY LAKE,7499,1,462201,835218,2010,0.9,46,22,1,83,52,18,,46.36694444,,46.36694444,,83.87166667,,83.87166667,,-83.87166667,,-83.87166667
GIBSON LAKE,1644,3,445750,794502,2015,2.3,44,57,50,79,45,2,,44.96388889,,44.96388889,,79.75055556,,79.75055556,,-79.75055556,,-79.75055556
GIBSON LAKE,6040,1,482702,804845,2003,6.4,48,27,2,80,48,45,,48.45055556,,48.45055556,,80.8125,,80.8125,,-80.8125,,-80.8125
GIBSON LAKE,6040,1,482702,804845,2005,5.9,48,27,2,80,48,45,,48.45055556,,48.45055556,,80.8125,,80.8125,,-80.8125,,-80.8125
GIBSON LAKE,6040,2,482651,804836,2003,5.8,48,26,51,80,48,36,,48.4475,,48.4475,,80.81,,80.81,,-80.81,,-80.81
GIBSON LAKE,6040,2,482651,804836,2005,5,48,26,51,80,48,36,,48.4475,,48.4475,,80.81,,80.81,,-80.81,,-80.81
GILBANK LAKE (BLACK),1649,1,451742,794440,1998,5.6,45,17,42,79,44,40,,45.295,,45.295,,79.74444444,,79.74444444,,-79.74444444,,-79.74444444
GILBANK LAKE (BLACK),1649,1,451742,794440,1999,5,45,17,42,79,44,40,,45.295,,45.295,,79.74444444,,79.74444444,,-79.74444444,,-79.74444444
GILBANK LAKE (BLACK),1649,1,451742,794440,2000,4.4,45,17,42,79,44,40,,45.295,,45.295,,79.74444444,,79.74444444,,-79.74444444,,-79.74444444
GILBANK LAKE (BLACK),1649,1,451742,794440,2001,4.3,45,17,42,79,44,40,,45.295,,45.295,,79.74444444,,79.74444444,,-79.74444444,,-79.74444444
GILBANK LAKE (BLACK),1649,1,451742,794440,2002,4.2,45,17,42,79,44,40,,45.295,,45.295,,79.74444444,,79.74444444,,-79.74444444,,-79.74444444
GILBANK LAKE (BLACK),1649,1,451742,794440,2003,4,45,17,42,79,44,40,,45.295,,45.295,,79.74444444,,79.74444444,,-79.74444444,,-79.74444444
GILBANK LAKE (BLACK),1649,1,451742,794440,2006,3.9,45,17,42,79,44,40,,45.295,,45.295,,79.74444444,,79.74444444,,-79.74444444,,-79.74444444
GILBANK LAKE (BLACK),1649,1,451742,794440,2011,3.8,45,17,42,79,44,40,,45.295,,45.295,,79.74444444,,79.74444444,,-79.74444444,,-79.74444444
GILBANK LAKE (BLACK),1649,2,451741,794440,2014,3,45,17,41,79,44,40,,45.29472222,,45.29472222,,79.74444444,,79.74444444,,-79.74444444,,-79.74444444
GILLEACH LAKE,7042,1,450930,791301,2004,1.5,45,9,30,79,13,1,,45.15833333,,45.15833333,,79.21694444,,79.21694444,,-79.21694444,,-79.21694444
GILLIES LAKE,6337,1,451217,811950,2005,4.2,45,12,17,81,19,50,,45.20472222,,45.20472222,,81.33055556,,81.33055556,,-81.33055556,,-81.33055556
GILLIES LAKE,7435,5,472158,794404,2014,4.4,47,21,58,79,44,4,,47.36611111,,47.36611111,,79.73444444,,79.73444444,,-79.73444444,,-79.73444444
GILLIES LAKE,7435,6,472232,794440,2014,4.6,47,22,32,79,44,40,,47.37555556,,47.37555556,,79.74444444,,79.74444444,,-79.74444444,,-79.74444444
GILLIES LAKE,7435,7,472319,794420,2014,3.5,47,23,19,79,44,20,,47.38861111,,47.38861111,,79.73888889,,79.73888889,,-79.73888889,,-79.73888889
GILLIES LAKE,7435,8,472301,794412,2014,3.2,47,23,1,79,44,12,,47.38361111,,47.38361111,,79.73666667,,79.73666667,,-79.73666667,,-79.73666667
GLAMOR LAKE (BEAR),1658,1,445808,782210,1992,4.2,44,58,8,78,22,10,,44.96888889,,44.96888889,,78.36944444,,78.36944444,,-78.36944444,,-78.36944444
GLAMOR LAKE (BEAR),1658,1,445808,782210,1993,4.4,44,58,8,78,22,10,,44.96888889,,44.96888889,,78.36944444,,78.36944444,,-78.36944444,,-78.36944444
GLAMOR LAKE (BEAR),1658,1,445808,782210,1994,4.2,44,58,8,78,22,10,,44.96888889,,44.96888889,,78.36944444,,78.36944444,,-78.36944444,,-78.36944444
GLAMOR LAKE (BEAR),1658,1,445808,782210,1995,4.7,44,58,8,78,22,10,,44.96888889,,44.96888889,,78.36944444,,78.36944444,,-78.36944444,,-78.36944444
GLAMOR LAKE (BEAR),1658,1,445808,782210,1996,4.3,44,58,8,78,22,10,,44.96888889,,44.96888889,,78.36944444,,78.36944444,,-78.36944444,,-78.36944444
GLAMOR LAKE (BEAR),1658,1,445808,782210,1997,4.5,44,58,8,78,22,10,,44.96888889,,44.96888889,,78.36944444,,78.36944444,,-78.36944444,,-78.36944444
GLAMOR LAKE (BEAR),1658,1,445808,782210,1998,5.4,44,58,8,78,22,10,,44.96888889,,44.96888889,,78.36944444,,78.36944444,,-78.36944444,,-78.36944444
GLAMOR LAKE (BEAR),1658,1,445808,782210,1999,4.3,44,58,8,78,22,10,,44.96888889,,44.96888889,,78.36944444,,78.36944444,,-78.36944444,,-78.36944444
GLAMOR LAKE (BEAR),1658,1,445808,782210,2000,5.1,44,58,8,78,22,10,,44.96888889,,44.96888889,,78.36944444,,78.36944444,,-78.36944444,,-78.36944444
GLAMOR LAKE (BEAR),1658,1,445808,782210,2001,5.4,44,58,8,78,22,10,,44.96888889,,44.96888889,,78.36944444,,78.36944444,,-78.36944444,,-78.36944444
GLAMOR LAKE (BEAR),1658,1,445808,782210,2002,4.5,44,58,8,78,22,10,,44.96888889,,44.96888889,,78.36944444,,78.36944444,,-78.36944444,,-78.36944444
GLAMOR LAKE (BEAR),1658,1,445808,782210,2003,4.8,44,58,8,78,22,10,,44.96888889,,44.96888889,,78.36944444,,78.36944444,,-78.36944444,,-78.36944444
GLAMOR LAKE (BEAR),1658,1,445808,782210,2005,4.3,44,58,8,78,22,10,,44.96888889,,44.96888889,,78.36944444,,78.36944444,,-78.36944444,,-78.36944444
GLAMOR LAKE (BEAR),1658,1,445808,782210,2006,4.7,44,58,8,78,22,10,,44.96888889,,44.96888889,,78.36944444,,78.36944444,,-78.36944444,,-78.36944444
GLAMOR LAKE (BEAR),1658,1,445808,782210,2009,4.6,44,58,8,78,22,10,,44.96888889,,44.96888889,,78.36944444,,78.36944444,,-78.36944444,,-78.36944444
GLAMOR LAKE (BEAR),1658,1,445808,782210,2010,4.4,44,58,8,78,22,10,,44.96888889,,44.96888889,,78.36944444,,78.36944444,,-78.36944444,,-78.36944444
GLAMOR LAKE (BEAR),1658,1,445808,782210,2011,4.8,44,58,8,78,22,10,,44.96888889,,44.96888889,,78.36944444,,78.36944444,,-78.36944444,,-78.36944444
GLAMOR LAKE (BEAR),1658,1,445808,782210,2012,5,44,58,8,78,22,10,,44.96888889,,44.96888889,,78.36944444,,78.36944444,,-78.36944444,,-78.36944444
GLAMOR LAKE (BEAR),1658,1,445808,782210,2014,4.3,44,58,8,78,22,10,,44.96888889,,44.96888889,,78.36944444,,78.36944444,,-78.36944444,,-78.36944444
GLAMOR LAKE (BEAR),1658,2,445807,782222,2015,5.1,44,58,7,78,22,22,,44.96861111,,44.96861111,,78.37277778,,78.37277778,,-78.37277778,,-78.37277778
GLAMOR LAKE (BEAR),1658,2,445807,782222,2016,5.7,44,58,7,78,22,22,,44.96861111,,44.96861111,,78.37277778,,78.37277778,,-78.37277778,,-78.37277778
GLAMOR LAKE (BEAR),1658,3,445758,782222,2014,4,44,57,58,78,22,22,,44.96611111,,44.96611111,,78.37277778,,78.37277778,,-78.37277778,,-78.37277778
GLAMOR LAKE (BEAR),1658,4,445709,782249,2016,5.6,44,57,9,78,22,49,,44.9525,,44.9525,,78.38027778,,78.38027778,,-78.38027778,,-78.38027778
GLANMIRE LAKE,7251,1,444533,773813,2002,3.5,44,45,33,77,38,13,,44.75916667,,44.75916667,,77.63694444,,77.63694444,,-77.63694444,,-77.63694444
GLANMIRE LAKE,7251,1,444533,773813,2003,3.9,44,45,33,77,38,13,,44.75916667,,44.75916667,,77.63694444,,77.63694444,,-77.63694444,,-77.63694444
GLANMIRE LAKE,7251,1,444533,773813,2004,3.4,44,45,33,77,38,13,,44.75916667,,44.75916667,,77.63694444,,77.63694444,,-77.63694444,,-77.63694444
GLANMIRE LAKE,7251,1,444533,773813,2005,3.8,44,45,33,77,38,13,,44.75916667,,44.75916667,,77.63694444,,77.63694444,,-77.63694444,,-77.63694444
GLANMIRE LAKE,7251,1,444533,773813,2006,3.8,44,45,33,77,38,13,,44.75916667,,44.75916667,,77.63694444,,77.63694444,,-77.63694444,,-77.63694444
GLANMIRE LAKE,7251,1,444533,773813,2007,3.5,44,45,33,77,38,13,,44.75916667,,44.75916667,,77.63694444,,77.63694444,,-77.63694444,,-77.63694444
GLANMIRE LAKE,7251,1,444533,773813,2009,3.1,44,45,33,77,38,13,,44.75916667,,44.75916667,,77.63694444,,77.63694444,,-77.63694444,,-77.63694444
GLANMIRE LAKE,7251,1,444533,773813,2010,3.9,44,45,33,77,38,13,,44.75916667,,44.75916667,,77.63694444,,77.63694444,,-77.63694444,,-77.63694444
GLANMIRE LAKE,7251,1,444533,773813,2011,4,44,45,33,77,38,13,,44.75916667,,44.75916667,,77.63694444,,77.63694444,,-77.63694444,,-77.63694444
GLANMIRE LAKE,7251,1,444533,773813,2012,3.1,44,45,33,77,38,13,,44.75916667,,44.75916667,,77.63694444,,77.63694444,,-77.63694444,,-77.63694444
GLANMIRE LAKE,7251,1,444533,773813,2013,3.1,44,45,33,77,38,13,,44.75916667,,44.75916667,,77.63694444,,77.63694444,,-77.63694444,,-77.63694444
GLANMIRE LAKE,7251,1,444533,773813,2014,3.4,44,45,33,77,38,13,,44.75916667,,44.75916667,,77.63694444,,77.63694444,,-77.63694444,,-77.63694444
GLANMIRE LAKE,7251,1,444533,773813,2015,4.3,44,45,33,77,38,13,,44.75916667,,44.75916667,,77.63694444,,77.63694444,,-77.63694444,,-77.63694444
GLANMIRE LAKE,7251,1,444533,773813,2016,3.8,44,45,33,77,38,13,,44.75916667,,44.75916667,,77.63694444,,77.63694444,,-77.63694444,,-77.63694444
GLANMIRE LAKE,7251,2,444600,773840,2002,3.5,44,46,0,77,38,40,,44.76666667,,44.76666667,,77.64444444,,77.64444444,,-77.64444444,,-77.64444444
GLANMIRE LAKE,7251,2,444600,773840,2003,3.9,44,46,0,77,38,40,,44.76666667,,44.76666667,,77.64444444,,77.64444444,,-77.64444444,,-77.64444444
GLANMIRE LAKE,7251,2,444600,773840,2004,3.6,44,46,0,77,38,40,,44.76666667,,44.76666667,,77.64444444,,77.64444444,,-77.64444444,,-77.64444444
GLANMIRE LAKE,7251,2,444600,773840,2005,3.9,44,46,0,77,38,40,,44.76666667,,44.76666667,,77.64444444,,77.64444444,,-77.64444444,,-77.64444444
GLANMIRE LAKE,7251,2,444600,773840,2006,4,44,46,0,77,38,40,,44.76666667,,44.76666667,,77.64444444,,77.64444444,,-77.64444444,,-77.64444444
GLANMIRE LAKE,7251,2,444600,773840,2007,4,44,46,0,77,38,40,,44.76666667,,44.76666667,,77.64444444,,77.64444444,,-77.64444444,,-77.64444444
GLANMIRE LAKE,7251,2,444600,773840,2009,3.1,44,46,0,77,38,40,,44.76666667,,44.76666667,,77.64444444,,77.64444444,,-77.64444444,,-77.64444444
GLANMIRE LAKE,7251,2,444600,773840,2010,3.8,44,46,0,77,38,40,,44.76666667,,44.76666667,,77.64444444,,77.64444444,,-77.64444444,,-77.64444444
GLANMIRE LAKE,7251,2,444600,773840,2011,4.4,44,46,0,77,38,40,,44.76666667,,44.76666667,,77.64444444,,77.64444444,,-77.64444444,,-77.64444444
GLANMIRE LAKE,7251,2,444600,773840,2012,3.2,44,46,0,77,38,40,,44.76666667,,44.76666667,,77.64444444,,77.64444444,,-77.64444444,,-77.64444444
GLANMIRE LAKE,7251,2,444600,773840,2013,3,44,46,0,77,38,40,,44.76666667,,44.76666667,,77.64444444,,77.64444444,,-77.64444444,,-77.64444444
GLANMIRE LAKE,7251,2,444600,773840,2014,3.7,44,46,0,77,38,40,,44.76666667,,44.76666667,,77.64444444,,77.64444444,,-77.64444444,,-77.64444444
GLANMIRE LAKE,7251,2,444600,773840,2015,4.4,44,46,0,77,38,40,,44.76666667,,44.76666667,,77.64444444,,77.64444444,,-77.64444444,,-77.64444444
GLANMIRE LAKE,7251,3,444600,773900,2002,3.5,44,46,0,77,39,0,,44.76666667,,44.76666667,,77.65,,77.65,,-77.65,,-77.65
GLANMIRE LAKE,7251,3,444600,773900,2003,3.8,44,46,0,77,39,0,,44.76666667,,44.76666667,,77.65,,77.65,,-77.65,,-77.65
GLANMIRE LAKE,7251,3,444600,773900,2004,3.7,44,46,0,77,39,0,,44.76666667,,44.76666667,,77.65,,77.65,,-77.65,,-77.65
GLANMIRE LAKE,7251,3,444600,773900,2005,4.2,44,46,0,77,39,0,,44.76666667,,44.76666667,,77.65,,77.65,,-77.65,,-77.65
GLANMIRE LAKE,7251,3,444600,773900,2006,3.7,44,46,0,77,39,0,,44.76666667,,44.76666667,,77.65,,77.65,,-77.65,,-77.65
GLANMIRE LAKE,7251,3,444600,773900,2007,4.2,44,46,0,77,39,0,,44.76666667,,44.76666667,,77.65,,77.65,,-77.65,,-77.65
GLANMIRE LAKE,7251,3,444600,773900,2009,3.3,44,46,0,77,39,0,,44.76666667,,44.76666667,,77.65,,77.65,,-77.65,,-77.65
GLANMIRE LAKE,7251,3,444600,773900,2010,3.6,44,46,0,77,39,0,,44.76666667,,44.76666667,,77.65,,77.65,,-77.65,,-77.65
GLANMIRE LAKE,7251,3,444600,773900,2011,3.9,44,46,0,77,39,0,,44.76666667,,44.76666667,,77.65,,77.65,,-77.65,,-77.65
GLANMIRE LAKE,7251,3,444600,773900,2012,3.3,44,46,0,77,39,0,,44.76666667,,44.76666667,,77.65,,77.65,,-77.65,,-77.65
GLANMIRE LAKE,7251,3,444600,773900,2013,3,44,46,0,77,39,0,,44.76666667,,44.76666667,,77.65,,77.65,,-77.65,,-77.65
GLANMIRE LAKE,7251,3,444600,773900,2014,3.7,44,46,0,77,39,0,,44.76666667,,44.76666667,,77.65,,77.65,,-77.65,,-77.65
GLANMIRE LAKE,7251,3,444600,773900,2015,4.6,44,46,0,77,39,0,,44.76666667,,44.76666667,,77.65,,77.65,,-77.65,,-77.65
GLANMIRE LAKE,7251,4,444600,773900,2003,3.9,44,46,0,77,39,0,,44.76666667,,44.76666667,,77.65,,77.65,,-77.65,,-77.65
GLANMIRE LAKE,7251,4,444600,773900,2004,3.7,44,46,0,77,39,0,,44.76666667,,44.76666667,,77.65,,77.65,,-77.65,,-77.65
GLANMIRE LAKE,7251,4,444600,773900,2005,4.1,44,46,0,77,39,0,,44.76666667,,44.76666667,,77.65,,77.65,,-77.65,,-77.65
GLANMIRE LAKE,7251,4,444600,773900,2006,4,44,46,0,77,39,0,,44.76666667,,44.76666667,,77.65,,77.65,,-77.65,,-77.65
GLANMIRE LAKE,7251,4,444600,773900,2007,4,44,46,0,77,39,0,,44.76666667,,44.76666667,,77.65,,77.65,,-77.65,,-77.65
GLANMIRE LAKE,7251,4,444600,773900,2009,3.2,44,46,0,77,39,0,,44.76666667,,44.76666667,,77.65,,77.65,,-77.65,,-77.65
GLANMIRE LAKE,7251,4,444600,773900,2010,4,44,46,0,77,39,0,,44.76666667,,44.76666667,,77.65,,77.65,,-77.65,,-77.65
GLOUCESTER POOL,1666,1,445057,794202,1998,5.7,44,50,57,79,42,2,,44.84916667,,44.84916667,,79.70055556,,79.70055556,,-79.70055556,,-79.70055556
GLOUCESTER POOL,1666,1,445057,794202,2000,5.7,44,50,57,79,42,2,,44.84916667,,44.84916667,,79.70055556,,79.70055556,,-79.70055556,,-79.70055556
GLOUCESTER POOL,1666,1,445057,794202,2001,3.7,44,50,57,79,42,2,,44.84916667,,44.84916667,,79.70055556,,79.70055556,,-79.70055556,,-79.70055556
GLOUCESTER POOL,1666,1,445057,794202,2002,4.7,44,50,57,79,42,2,,44.84916667,,44.84916667,,79.70055556,,79.70055556,,-79.70055556,,-79.70055556
GLOUCESTER POOL,1666,3,445055,794213,2012,3.8,44,50,55,79,42,13,,44.84861111,,44.84861111,,79.70361111,,79.70361111,,-79.70361111,,-79.70361111
GO HOME LAKE,1667,1,450026,795042,1998,4.9,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,1,450026,795042,1999,4.4,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,1,450026,795042,2000,4,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,1,450026,795042,2001,4.5,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,1,450026,795042,2002,4.3,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,1,450026,795042,2003,4.1,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,1,450026,795042,2004,4.2,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,1,450026,795042,2006,4.6,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,1,450026,795042,2007,4.7,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,1,450026,795042,2010,4.3,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,2,450026,795042,2002,4.4,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,2,450026,795042,2003,4.6,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,2,450026,795042,2004,4.7,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,2,450026,795042,2006,5.1,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,2,450026,795042,2007,4.9,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,2,450026,795042,2010,5,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,3,450026,795042,2002,4.2,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,3,450026,795042,2003,4,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,3,450026,795042,2004,4.4,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,3,450026,795042,2006,4.5,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,3,450026,795042,2007,4.5,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,3,450026,795042,2010,4.2,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,4,450026,795042,2002,3.8,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,4,450026,795042,2003,3.7,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,4,450026,795042,2004,3.6,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,4,450026,795042,2006,3.8,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,4,450026,795042,2007,3.8,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,4,450026,795042,2010,3.7,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,5,450026,795042,2002,4.2,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,5,450026,795042,2003,3.9,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,5,450026,795042,2004,3.8,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,5,450026,795042,2006,4.4,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,5,450026,795042,2007,3.8,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,5,450026,795042,2008,4.7,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,5,450026,795042,2009,4.3,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,5,450026,795042,2010,4,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,6,450026,795042,2002,5.3,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,6,450026,795042,2003,5.4,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,6,450026,795042,2004,4.9,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,6,450026,795042,2006,6,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,6,450026,795042,2007,5.2,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,6,450026,795042,2010,5.4,45,0,26,79,50,42,,45.00722222,,45.00722222,,79.845,,79.845,,-79.845,,-79.845
GO HOME LAKE,1667,7,450030,795043,2004,3.6,45,0,30,79,50,43,,45.00833333,,45.00833333,,79.84527778,,79.84527778,,-79.84527778,,-79.84527778
GO HOME LAKE,1667,7,450030,795043,2008,4,45,0,30,79,50,43,,45.00833333,,45.00833333,,79.84527778,,79.84527778,,-79.84527778,,-79.84527778
GO HOME LAKE,1667,7,450030,795043,2009,4.2,45,0,30,79,50,43,,45.00833333,,45.00833333,,79.84527778,,79.84527778,,-79.84527778,,-79.84527778
GODSON LAKE,1670,1,493630,924531,2004,4.2,49,36,30,92,45,31,,49.60833333,,49.60833333,,92.75861111,,92.75861111,,-92.75861111,,-92.75861111
GOLDEN CITY LAKE (Waterhouse),5750,1,451900,792500,2004,2,45,19,0,79,25,0,,45.31666667,,45.31666667,,79.41666667,,79.41666667,,-79.41666667,,-79.41666667
GOLDEN LAKE,1675,3,453424,772113,2008,3.9,45,34,24,77,21,13,,45.57333333,,45.57333333,,77.35361111,,77.35361111,,-77.35361111,,-77.35361111
GOLDEN LAKE,1675,3,453424,772113,2012,3.5,45,34,24,77,21,13,,45.57333333,,45.57333333,,77.35361111,,77.35361111,,-77.35361111,,-77.35361111
GOODERHAM LAKE (PINE),1683,1,445439,782259,2001,6.2,44,54,39,78,22,59,,44.91083333,,44.91083333,,78.38305556,,78.38305556,,-78.38305556,,-78.38305556
GOODERHAM LAKE (PINE),1683,1,445439,782259,2002,5.9,44,54,39,78,22,59,,44.91083333,,44.91083333,,78.38305556,,78.38305556,,-78.38305556,,-78.38305556
GOODERHAM LAKE (PINE),1683,1,445439,782259,2003,5.6,44,54,39,78,22,59,,44.91083333,,44.91083333,,78.38305556,,78.38305556,,-78.38305556,,-78.38305556
GOODERHAM LAKE (PINE),1683,1,445439,782259,2004,5.2,44,54,39,78,22,59,,44.91083333,,44.91083333,,78.38305556,,78.38305556,,-78.38305556,,-78.38305556
GOODERHAM LAKE (PINE),1683,1,445439,782259,2005,5.7,44,54,39,78,22,59,,44.91083333,,44.91083333,,78.38305556,,78.38305556,,-78.38305556,,-78.38305556
GOODERHAM LAKE (PINE),1683,1,445439,782259,2006,5.9,44,54,39,78,22,59,,44.91083333,,44.91083333,,78.38305556,,78.38305556,,-78.38305556,,-78.38305556
GOODERHAM LAKE (PINE),1683,1,445439,782259,2010,5.2,44,54,39,78,22,59,,44.91083333,,44.91083333,,78.38305556,,78.38305556,,-78.38305556,,-78.38305556
GOODERHAM LAKE (PINE),1683,1,445439,782259,2011,6.8,44,54,39,78,22,59,,44.91083333,,44.91083333,,78.38305556,,78.38305556,,-78.38305556,,-78.38305556
GOODERHAM LAKE (PINE),1683,2,445400,782300,1997,4.6,44,54,0,78,23,0,,44.9,,44.9,,78.38333333,,78.38333333,,-78.38333333,,-78.38333333
GOODERHAM LAKE (PINE),1683,2,445400,782300,1998,4.5,44,54,0,78,23,0,,44.9,,44.9,,78.38333333,,78.38333333,,-78.38333333,,-78.38333333
GOODERHAM LAKE (PINE),1683,2,445400,782300,1999,4.5,44,54,0,78,23,0,,44.9,,44.9,,78.38333333,,78.38333333,,-78.38333333,,-78.38333333
GOODERHAM LAKE (PINE),1683,2,445400,782300,2000,4,44,54,0,78,23,0,,44.9,,44.9,,78.38333333,,78.38333333,,-78.38333333,,-78.38333333
