Lake.Name,STN,Site.ID,Latitude,Longitude,Year,meanTP_yearly,d,m,s,d_long,m_long,s_long,,#VALUE!,,Latitude,,#VALUE!,,#VALUE!,,#VALUE!,,Longitude
ALLEN LAKE (NL),59,1,461370,825358,2010,5.5,46,13,70,82,53,58,,46.23611111,,46.23611111,,82.89944444,,82.89944444,,-82.89944444,,-82.89944444
ALLURING LAKE,61,1,454710,780815,2002,5.85,45,47,10,78,8,15,,45.78611111,,45.78611111,,78.1375,,78.1375,,-78.1375,,-78.1375
ANIMA NIPISSING LAKE,86,1,471447,795650,2004,4.6,47,14,47,79,56,50,,47.24638889,,47.24638889,,79.94722222,,79.94722222,,-79.94722222,,-79.94722222
ANIMA NIPISSING LAKE,86,2,471700,795256,2007,4.75,47,17,0,79,52,56,,47.28333333,,47.28333333,,79.88222222,,79.88222222,,-79.88222222,,-79.88222222
ANIMA NIPISSING LAKE,86,2,471700,795256,2010,3,47,17,0,79,52,56,,47.28333333,,47.28333333,,79.88222222,,79.88222222,,-79.88222222,,-79.88222222
ANIMA NIPISSING LAKE,86,3,471529,795543,2010,2.8,47,15,29,79,55,43,,47.25805556,,47.25805556,,79.92861111,,79.92861111,,-79.92861111,,-79.92861111
ANIMA NIPISSING LAKE,86,4,471604,795945,2007,3.4,47,16,4,79,59,45,,47.26777778,,47.26777778,,79.99583333,,79.99583333,,-79.99583333,,-79.99583333
ANIMA NIPISSING LAKE,86,4,471604,795945,2010,3.4,47,16,4,79,59,45,,47.26777778,,47.26777778,,79.99583333,,79.99583333,,-79.99583333,,-79.99583333
ANIMOOSH LAKE,88,1,454619,780817,2002,11.75,45,46,19,78,8,17,,45.77194444,,45.77194444,,78.13805556,,78.13805556,,-78.13805556,,-78.13805556
ANSELMI LAKE,7636,1,451233,794238,2015,8.9,45,12,33,79,42,38,,45.20916667,,45.20916667,,79.71055556,,79.71055556,,-79.71055556,,-79.71055556
ANSTRUTHER LAKE,96,1,444518,781140,2002,6.8,44,45,18,78,11,40,,44.755,,44.755,,78.19444444,,78.19444444,,-78.19444444,,-78.19444444
ANSTRUTHER LAKE,96,1,444518,781140,2003,5.8,44,45,18,78,11,40,,44.755,,44.755,,78.19444444,,78.19444444,,-78.19444444,,-78.19444444
ANSTRUTHER LAKE,96,1,444518,781140,2004,7.9,44,45,18,78,11,40,,44.755,,44.755,,78.19444444,,78.19444444,,-78.19444444,,-78.19444444
ANSTRUTHER LAKE,96,1,444518,781140,2005,5.3,44,45,18,78,11,40,,44.755,,44.755,,78.19444444,,78.19444444,,-78.19444444,,-78.19444444
ANSTRUTHER LAKE,96,1,444518,781140,2006,5.8,44,45,18,78,11,40,,44.755,,44.755,,78.19444444,,78.19444444,,-78.19444444,,-78.19444444
ANSTRUTHER LAKE,96,1,444518,781140,2007,7.8,44,45,18,78,11,40,,44.755,,44.755,,78.19444444,,78.19444444,,-78.19444444,,-78.19444444
ANSTRUTHER LAKE,96,1,444518,781140,2008,6.85,44,45,18,78,11,40,,44.755,,44.755,,78.19444444,,78.19444444,,-78.19444444,,-78.19444444
ANSTRUTHER LAKE,96,1,444518,781140,2009,4.55,44,45,18,78,11,40,,44.755,,44.755,,78.19444444,,78.19444444,,-78.19444444,,-78.19444444
ANSTRUTHER LAKE,96,1,444518,781140,2010,4.7,44,45,18,78,11,40,,44.755,,44.755,,78.19444444,,78.19444444,,-78.19444444,,-78.19444444
ANSTRUTHER LAKE,96,1,444518,781140,2013,4.8,44,45,18,78,11,40,,44.755,,44.755,,78.19444444,,78.19444444,,-78.19444444,,-78.19444444
ANSTRUTHER LAKE,96,1,444518,781140,2014,7.3,44,45,18,78,11,40,,44.755,,44.755,,78.19444444,,78.19444444,,-78.19444444,,-78.19444444
ANSTRUTHER LAKE,96,2,444407,781355,2002,7.25,44,44,7,78,13,55,,44.73527778,,44.73527778,,78.23194444,,78.23194444,,-78.23194444,,-78.23194444
ANSTRUTHER LAKE,96,2,444407,781355,2003,12,44,44,7,78,13,55,,44.73527778,,44.73527778,,78.23194444,,78.23194444,,-78.23194444,,-78.23194444
ANSTRUTHER LAKE,96,2,444407,781355,2004,6.15,44,44,7,78,13,55,,44.73527778,,44.73527778,,78.23194444,,78.23194444,,-78.23194444,,-78.23194444
ANSTRUTHER LAKE,96,2,444407,781355,2005,4.05,44,44,7,78,13,55,,44.73527778,,44.73527778,,78.23194444,,78.23194444,,-78.23194444,,-78.23194444
ANSTRUTHER LAKE,96,2,444407,781355,2006,5.7,44,44,7,78,13,55,,44.73527778,,44.73527778,,78.23194444,,78.23194444,,-78.23194444,,-78.23194444
ANSTRUTHER LAKE,96,2,444407,781355,2007,6.15,44,44,7,78,13,55,,44.73527778,,44.73527778,,78.23194444,,78.23194444,,-78.23194444,,-78.23194444
ANSTRUTHER LAKE,96,2,444407,781355,2008,5.65,44,44,7,78,13,55,,44.73527778,,44.73527778,,78.23194444,,78.23194444,,-78.23194444,,-78.23194444
ANSTRUTHER LAKE,96,2,444407,781355,2009,5.3,44,44,7,78,13,55,,44.73527778,,44.73527778,,78.23194444,,78.23194444,,-78.23194444,,-78.23194444
ANSTRUTHER LAKE,96,2,444407,781355,2010,4.6,44,44,7,78,13,55,,44.73527778,,44.73527778,,78.23194444,,78.23194444,,-78.23194444,,-78.23194444
ANSTRUTHER LAKE,96,2,444407,781355,2013,5,44,44,7,78,13,55,,44.73527778,,44.73527778,,78.23194444,,78.23194444,,-78.23194444,,-78.23194444
ANSTRUTHER LAKE,96,2,444407,781355,2014,4.6,44,44,7,78,13,55,,44.73527778,,44.73527778,,78.23194444,,78.23194444,,-78.23194444,,-78.23194444
ANSTRUTHER LAKE,96,3,444541,781203,2004,5,44,45,41,78,12,3,,44.76138889,,44.76138889,,78.20083333,,78.20083333,,-78.20083333,,-78.20083333
ANSTRUTHER LAKE,96,4,444418,781338,2004,5.05,44,44,18,78,13,38,,44.73833333,,44.73833333,,78.22722222,,78.22722222,,-78.22722222,,-78.22722222
ANSTRUTHER LAKE,96,5,444432,781212,2010,3.3,44,44,32,78,12,12,,44.74222222,,44.74222222,,78.20333333,,78.20333333,,-78.20333333,,-78.20333333
ANTRIM LAKE,99,1,465609,813731,2004,7.85,46,56,9,81,37,31,,46.93583333,,46.93583333,,81.62527778,,81.62527778,,-81.62527778,,-81.62527778
APSEY LAKE,106,1,461231,814657,2010,13.6,46,12,31,81,46,57,,46.20861111,,46.20861111,,81.7825,,81.7825,,-81.7825,,-81.7825
APSEY LAKE,106,2,461255,814628,2010,12.5,46,12,55,81,46,28,,46.21527778,,46.21527778,,81.77444444,,81.77444444,,-81.77444444,,-81.77444444
APSEY LAKE,106,3,461339,814549,2010,11.7,46,13,39,81,45,49,,46.2275,,46.2275,,81.76361111,,81.76361111,,-81.76361111,,-81.76361111
APSEY LAKE,106,4,461349,814516,2010,11.25,46,13,49,81,45,16,,46.23027778,,46.23027778,,81.75444444,,81.75444444,,-81.75444444,,-81.75444444
ARDOCH LAKE,2776,1,445553,765146,2004,15.1,44,55,53,76,51,46,,44.93138889,,44.93138889,,76.86277778,,76.86277778,,-76.86277778,,-76.86277778
ARDOCH LAKE,2776,2,445551,765152,2010,5.3,44,55,51,76,51,52,,44.93083333,,44.93083333,,76.86444444,,76.86444444,,-76.86444444,,-76.86444444
ARDOCH LAKE,2776,2,445551,765152,2011,9.2,44,55,51,76,51,52,,44.93083333,,44.93083333,,76.86444444,,76.86444444,,-76.86444444,,-76.86444444
ARDOCH LAKE,2776,2,445551,765152,2012,6.6,44,55,51,76,51,52,,44.93083333,,44.93083333,,76.86444444,,76.86444444,,-76.86444444,,-76.86444444
ARDOCH LAKE,2776,2,445551,765152,2013,6.3,44,55,51,76,51,52,,44.93083333,,44.93083333,,76.86444444,,76.86444444,,-76.86444444,,-76.86444444
ARDOCH LAKE,2776,2,445551,765152,2014,7,44,55,51,76,51,52,,44.93083333,,44.93083333,,76.86444444,,76.86444444,,-76.86444444,,-76.86444444
ARDOCH LAKE,2776,2,445551,765152,2015,7.6,44,55,51,76,51,52,,44.93083333,,44.93083333,,76.86444444,,76.86444444,,-76.86444444,,-76.86444444
ARDOCH LAKE,2776,2,445551,765152,2016,6.183333333,44,55,51,76,51,52,,44.93083333,,44.93083333,,76.86444444,,76.86444444,,-76.86444444,,-76.86444444
ARGYLE LAKE,7412,1,480243,805142,2005,8,48,2,43,80,51,42,,48.04527778,,48.04527778,,80.86166667,,80.86166667,,-80.86166667,,-80.86166667
ARGYLE LAKE,7412,2,480206,805120,2005,8.35,48,2,6,80,51,20,,48.035,,48.035,,80.85555556,,80.85555556,,-80.85555556,,-80.85555556
ARMISHAW LAKE,5041,1,451401,794623,2012,9.5,45,14,1,79,46,23,,45.23361111,,45.23361111,,79.77305556,,79.77305556,,-79.77305556,,-79.77305556
ARMISHAW LAKE,5041,1,451401,794623,2013,4.3,45,14,1,79,46,23,,45.23361111,,45.23361111,,79.77305556,,79.77305556,,-79.77305556,,-79.77305556
ARMISHAW LAKE,5041,1,451401,794623,2015,5.633333333,45,14,1,79,46,23,,45.23361111,,45.23361111,,79.77305556,,79.77305556,,-79.77305556,,-79.77305556
ARMSTRONG LAKE,120,1,495818,942300,2002,18,49,58,18,94,23,0,,49.97166667,,49.97166667,,94.38333333,,94.38333333,,-94.38333333,,-94.38333333
ARMSTRONG LAKE,120,1,495818,942300,2003,9.25,49,58,18,94,23,0,,49.97166667,,49.97166667,,94.38333333,,94.38333333,,-94.38333333,,-94.38333333
ARMSTRONG LAKE,120,1,495818,942300,2004,12,49,58,18,94,23,0,,49.97166667,,49.97166667,,94.38333333,,94.38333333,,-94.38333333,,-94.38333333
ARMSTRONG LAKE,120,1,495818,942300,2005,10.9,49,58,18,94,23,0,,49.97166667,,49.97166667,,94.38333333,,94.38333333,,-94.38333333,,-94.38333333
ARMSTRONG LAKE,120,1,495818,942300,2006,9.4,49,58,18,94,23,0,,49.97166667,,49.97166667,,94.38333333,,94.38333333,,-94.38333333,,-94.38333333
ARMSTRONG LAKE,7452,1,463150,813330,2008,7.7,46,31,50,81,33,30,,46.53055556,,46.53055556,,81.55833333,,81.55833333,,-81.55833333,,-81.55833333
ARMSTRONG LAKE,7452,1,463150,813330,2009,11.15,46,31,50,81,33,30,,46.53055556,,46.53055556,,81.55833333,,81.55833333,,-81.55833333,,-81.55833333
ARMSTRONG LAKE,7452,1,463150,813330,2010,7.5,46,31,50,81,33,30,,46.53055556,,46.53055556,,81.55833333,,81.55833333,,-81.55833333,,-81.55833333
ARMSTRONG LAKE,7452,1,463150,813330,2011,6.7,46,31,50,81,33,30,,46.53055556,,46.53055556,,81.55833333,,81.55833333,,-81.55833333,,-81.55833333
ARMSTRONG LAKE,7452,1,463150,813330,2012,4.9,46,31,50,81,33,30,,46.53055556,,46.53055556,,81.55833333,,81.55833333,,-81.55833333,,-81.55833333
ARMSTRONG LAKE,7452,1,463150,813330,2013,5.9,46,31,50,81,33,30,,46.53055556,,46.53055556,,81.55833333,,81.55833333,,-81.55833333,,-81.55833333
ARMSTRONG LAKE,7452,1,463150,813330,2014,16.6,46,31,50,81,33,30,,46.53055556,,46.53055556,,81.55833333,,81.55833333,,-81.55833333,,-81.55833333
ARMSTRONG LAKE,7452,1,463150,813330,2015,7.5,46,31,50,81,33,30,,46.53055556,,46.53055556,,81.55833333,,81.55833333,,-81.55833333,,-81.55833333
ARMSTRONG LAKE,7452,1,463150,813330,2016,5.4,46,31,50,81,33,30,,46.53055556,,46.53055556,,81.55833333,,81.55833333,,-81.55833333,,-81.55833333
ARNOTT LAKE,123,1,493552,843559,2015,5,49,35,52,84,35,59,,49.59777778,,49.59777778,,84.59972222,,84.59972222,,-84.59972222,,-84.59972222
ARNOTT LAKE,123,1,493552,843559,2016,5.6,49,35,52,84,35,59,,49.59777778,,49.59777778,,84.59972222,,84.59972222,,-84.59972222,,-84.59972222
ARNOTT LAKE,123,2,493555,843636,2015,4.2,49,35,55,84,36,36,,49.59861111,,49.59861111,,84.61,,84.61,,-84.61,,-84.61
ARNOTT LAKE,123,2,493555,843636,2016,5,49,35,55,84,36,36,,49.59861111,,49.59861111,,84.61,,84.61,,-84.61,,-84.61
ARROW LAKE,125,2,480853,901911,2004,3.15,48,8,53,90,19,11,,48.14805556,,48.14805556,,90.31972222,,90.31972222,,-90.31972222,,-90.31972222
ARROW LAKE,125,2,480853,901911,2005,2.7,48,8,53,90,19,11,,48.14805556,,48.14805556,,90.31972222,,90.31972222,,-90.31972222,,-90.31972222
ARROW LAKE,125,2,480853,901911,2006,4.65,48,8,53,90,19,11,,48.14805556,,48.14805556,,90.31972222,,90.31972222,,-90.31972222,,-90.31972222
ARROW LAKE,125,2,480853,901911,2008,5.15,48,8,53,90,19,11,,48.14805556,,48.14805556,,90.31972222,,90.31972222,,-90.31972222,,-90.31972222
ARROW LAKE,125,3,480844,901857,2010,3.9,48,8,44,90,18,57,,48.14555556,,48.14555556,,90.31583333,,90.31583333,,-90.31583333,,-90.31583333
ARROW LAKE,125,3,480844,901857,2012,5.2,48,8,44,90,18,57,,48.14555556,,48.14555556,,90.31583333,,90.31583333,,-90.31583333,,-90.31583333
ARROW LAKE,125,4,480958,901436,2010,3.8,48,9,58,90,14,36,,48.16611111,,48.16611111,,90.24333333,,90.24333333,,-90.24333333,,-90.24333333
ARROW LAKE,125,4,480958,901436,2012,4.4,48,9,58,90,14,36,,48.16611111,,48.16611111,,90.24333333,,90.24333333,,-90.24333333,,-90.24333333
ARROW LAKE,125,5,481025,901205,2010,4.2,48,10,25,90,12,5,,48.17361111,,48.17361111,,90.20138889,,90.20138889,,-90.20138889,,-90.20138889
ARROW LAKE,125,5,481025,901205,2012,5.5,48,10,25,90,12,5,,48.17361111,,48.17361111,,90.20138889,,90.20138889,,-90.20138889,,-90.20138889
ARROW LAKE,125,6,481018,901011,2010,4.2,48,10,18,90,10,11,,48.17166667,,48.17166667,,90.16972222,,90.16972222,,-90.16972222,,-90.16972222
ARROW LAKE,125,6,481018,901011,2012,5,48,10,18,90,10,11,,48.17166667,,48.17166667,,90.16972222,,90.16972222,,-90.16972222,,-90.16972222
ARROWHEAD LAKE (RAT),126,1,452353,791212,2016,11.7,45,23,53,79,12,12,,45.39805556,,45.39805556,,79.20333333,,79.20333333,,-79.20333333,,-79.20333333
ASHBY LAKE,131,2,450540,772145,2002,6.8,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2003,15,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2004,4.75,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2005,4.45,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2006,6.5,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2007,5.35,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2008,7.15,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2009,5.55,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2010,5.1,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2011,4.6,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2012,4,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2013,5.1,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2014,8.3,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2015,7,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2016,3.3,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,3,450527,772109,2002,5.95,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2003,3.85,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2004,6.3,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2005,5.9,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2006,5.85,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2007,4.5,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2008,5.5,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2009,6.1,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2010,4.2,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2011,6.7,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2012,5.2,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2013,6.7,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2014,5.8,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2015,5.2,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2016,3.7,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,4,450524,772032,2005,5.05,45,5,24,77,20,32,,45.09,,45.09,,77.34222222,,77.34222222,,-77.34222222,,-77.34222222
ASHBY LAKE,131,4,450524,772032,2013,5.3,45,5,24,77,20,32,,45.09,,45.09,,77.34222222,,77.34222222,,-77.34222222,,-77.34222222
ASHBY LAKE,131,5,450515,772130,2005,4.9,45,5,15,77,21,30,,45.0875,,45.0875,,77.35833333,,77.35833333,,-77.35833333,,-77.35833333
ASHBY LAKE,131,6,450541,772131,2005,4.65,45,5,41,77,21,31,,45.09472222,,45.09472222,,77.35861111,,77.35861111,,-77.35861111,,-77.35861111
ASHBY LAKE,131,6,450541,772131,2013,4.5,45,5,41,77,21,31,,45.09472222,,45.09472222,,77.35861111,,77.35861111,,-77.35861111,,-77.35861111
ASHBY LAKE,131,7,450541,772050,2005,6.6,45,5,41,77,20,50,,45.09472222,,45.09472222,,77.34722222,,77.34722222,,-77.34722222,,-77.34722222
ASHBY LAKE,131,7,450541,772050,2013,5.1,45,5,41,77,20,50,,45.09472222,,45.09472222,,77.34722222,,77.34722222,,-77.34722222,,-77.34722222
ASHBY LAKE,131,8,450527,772111,2013,4.7,45,5,27,77,21,11,,45.09083333,,45.09083333,,77.35305556,,77.35305556,,-77.35305556,,-77.35305556
ASHIGAMI LAKE,132,1,463900,803400,2006,5.1,46,39,0,80,34,0,,46.65,,46.65,,80.56666667,,80.56666667,,-80.56666667,,-80.56666667
ASHIGAMI LAKE,132,1,463900,803400,2008,4.1,46,39,0,80,34,0,,46.65,,46.65,,80.56666667,,80.56666667,,-80.56666667,,-80.56666667
ASHIGAMI LAKE,132,1,463900,803400,2009,4.6,46,39,0,80,34,0,,46.65,,46.65,,80.56666667,,80.56666667,,-80.56666667,,-80.56666667
ASHIGAMI LAKE,132,1,463900,803400,2010,4.1,46,39,0,80,34,0,,46.65,,46.65,,80.56666667,,80.56666667,,-80.56666667,,-80.56666667
ASHIGAMI LAKE,132,1,463900,803400,2011,7.4,46,39,0,80,34,0,,46.65,,46.65,,80.56666667,,80.56666667,,-80.56666667,,-80.56666667
ASHIGAMI LAKE,132,1,463900,803400,2012,4.6,46,39,0,80,34,0,,46.65,,46.65,,80.56666667,,80.56666667,,-80.56666667,,-80.56666667
ASHIGAMI LAKE,132,1,463900,803400,2013,4.7,46,39,0,80,34,0,,46.65,,46.65,,80.56666667,,80.56666667,,-80.56666667,,-80.56666667
ASHIGAMI LAKE,132,1,463900,803400,2014,5,46,39,0,80,34,0,,46.65,,46.65,,80.56666667,,80.56666667,,-80.56666667,,-80.56666667
ASHIGAMI LAKE,132,1,463900,803400,2015,5.3,46,39,0,80,34,0,,46.65,,46.65,,80.56666667,,80.56666667,,-80.56666667,,-80.56666667
ASHIGAMI LAKE,132,1,463900,803400,2016,4.6,46,39,0,80,34,0,,46.65,,46.65,,80.56666667,,80.56666667,,-80.56666667,,-80.56666667
ASHIGAMI LAKE,132,2,464008,803357,2006,4.15,46,40,8,80,33,57,,46.66888889,,46.66888889,,80.56583333,,80.56583333,,-80.56583333,,-80.56583333
ASHIGAMI LAKE,132,2,464008,803357,2007,5.35,46,40,8,80,33,57,,46.66888889,,46.66888889,,80.56583333,,80.56583333,,-80.56583333,,-80.56583333
ASHIGAMI LAKE,132,3,463900,803400,2010,4.5,46,39,0,80,34,0,,46.65,,46.65,,80.56666667,,80.56666667,,-80.56666667,,-80.56666667
ASHIGAMI LAKE,132,3,463900,803400,2012,4.2,46,39,0,80,34,0,,46.65,,46.65,,80.56666667,,80.56666667,,-80.56666667,,-80.56666667
ASTROLABE LAKE,6125,1,453610,765012,2003,8,45,36,10,76,50,12,,45.60277778,,45.60277778,,76.83666667,,76.83666667,,-76.83666667,,-76.83666667
ATHELSTANE LAKE,136,1,484605,901408,2010,9.3,48,46,5,90,14,8,,48.76805556,,48.76805556,,90.23555556,,90.23555556,,-90.23555556,,-90.23555556
ATHELSTANE LAKE,136,1,484605,901408,2012,9.5,48,46,5,90,14,8,,48.76805556,,48.76805556,,90.23555556,,90.23555556,,-90.23555556,,-90.23555556
ATHELSTANE LAKE,136,2,484628,901205,2010,10,48,46,28,90,12,5,,48.77444444,,48.77444444,,90.20138889,,90.20138889,,-90.20138889,,-90.20138889
ATHELSTANE LAKE,136,2,484628,901205,2012,9.4,48,46,28,90,12,5,,48.77444444,,48.77444444,,90.20138889,,90.20138889,,-90.20138889,,-90.20138889
ATKINS LAKE,140,1,450707,791342,2003,9.2,45,7,7,79,13,42,,45.11861111,,45.11861111,,79.22833333,,79.22833333,,-79.22833333,,-79.22833333
AUSTEN LAKE,7460,1,480139,810311,2010,9.4,48,1,39,81,3,11,,48.0275,,48.0275,,81.05305556,,81.05305556,,-81.05305556,,-81.05305556
AUSTEN LAKE,7460,2,480312,810341,2010,7.3,48,3,12,81,3,41,,48.05333333,,48.05333333,,81.06138889,,81.06138889,,-81.06138889,,-81.06138889
AUSTIN LAKE,6932,1,495352,942234,2002,25.1,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2003,11.9,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2004,20.05,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2005,13.85,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2006,11.25,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2007,19.3,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2008,18.15,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2009,13.45,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2010,14.7,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2011,12.9,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2012,16.7,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2013,12.7,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2014,12.8,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2015,12,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2016,14.2,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,2,495310,942230,2005,18.35,49,53,10,94,22,30,,49.88611111,,49.88611111,,94.375,,94.375,,-94.375,,-94.375
AUSTIN LAKE,6932,2,495310,942230,2014,13.7,49,53,10,94,22,30,,49.88611111,,49.88611111,,94.375,,94.375,,-94.375,,-94.375
AUSTIN LAKE,6932,2,495310,942230,2015,14.5,49,53,10,94,22,30,,49.88611111,,49.88611111,,94.375,,94.375,,-94.375,,-94.375
AUSTIN LAKE,6932,2,495310,942230,2016,17.2,49,53,10,94,22,30,,49.88611111,,49.88611111,,94.375,,94.375,,-94.375,,-94.375
AYLEN LAKE,160,1,453700,775100,2002,5.45,45,37,0,77,51,0,,45.61666667,,45.61666667,,77.85,,77.85,,-77.85,,-77.85
AYLEN LAKE,160,1,453700,775100,2003,1.55,45,37,0,77,51,0,,45.61666667,,45.61666667,,77.85,,77.85,,-77.85,,-77.85
AYLEN LAKE,160,1,453700,775100,2004,6.95,45,37,0,77,51,0,,45.61666667,,45.61666667,,77.85,,77.85,,-77.85,,-77.85
BABY LAKE,163,1,451545,794634,2003,6.3,45,15,45,79,46,34,,45.2625,,45.2625,,79.77611111,,79.77611111,,-79.77611111,,-79.77611111
