Lake.Name,STN,Site.ID,Latitude,Longitude,Year,meanTP_yearly,d,m,s,d_long,m_long,s_long
BRUCE LAKE,604,2,451107,793849,2004,14.8666666666667,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,2005,8.91666666666667,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,2006,9.81666666666667,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,2007,9.28333333333333,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,2008,18.7,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,2009,10.8583333333333,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,2010,10.1833333333333,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,2011,11.05,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,2012,10.1333333333333,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,2013,14.05,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,2014,18.5333333333333,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,2015,15.4666666666667,45,11,07,79,38,49
BRUCE LAKE,604,2,451107,793849,2016,21.85,45,11,07,79,38,49
BRULE LAKE (WENSLEY),6183,1,450140,770200,2002,6.45,45,01,40,77,02,00
BRULE LAKE (WENSLEY),6183,1,450140,770200,2004,5.75,45,01,40,77,02,00
BRULE LAKE (WENSLEY),6183,1,450140,770200,2008,29.45,45,01,40,77,02,00
BRULE LAKE (WENSLEY),6183,1,450140,770200,2009,6.2,45,01,40,77,02,00
BRULE LAKE (WENSLEY),6183,1,450140,770200,2010,5.1,45,01,40,77,02,00
BRULE LAKE (WENSLEY),6183,1,450140,770200,2011,6.1,45,01,40,77,02,00
BRULE LAKE (WENSLEY),6183,1,450140,770200,2012,11.4,45,01,40,77,02,00
BRULE LAKE (WENSLEY),6183,1,450140,770200,2013,4.1,45,01,40,77,02,00
BRULE LAKE (WENSLEY),6183,1,450140,770200,2014,5.1,45,01,40,77,02,00
BRULE LAKE (WENSLEY),6183,1,450140,770200,2015,6.9,45,01,40,77,02,00
BRULE LAKE (WENSLEY),6183,1,450140,770200,2016,7.3,45,01,40,77,02,00
BRULE LAKE (WENSLEY),6183,2,450154,770210,2005,7.4,45,01,54,77,02,10
BRULE LAKE (WENSLEY),6183,2,450154,770210,2012,6.4,45,01,54,77,02,10
BRULE LAKE (WENSLEY),6183,3,450334,770311,2005,8.2,45,03,34,77,03,11
BRULE LAKE (WENSLEY),6183,3,450334,770311,2012,9,45,03,34,77,03,11
BRULE LAKE (WENSLEY),6183,4,450313,770343,2005,7,45,03,13,77,03,43
BRULE LAKE (WENSLEY),6183,4,450313,770343,2012,6.8,45,03,13,77,03,43
BRUSH LAKE,611,1,451617,794527,2009,6.25,45,16,17,79,45,27
BRUSH LAKE,611,1,451617,794527,2010,4.6,45,16,17,79,45,27
BRUSH LAKE,611,1,451617,794527,2011,5.8,45,16,17,79,45,27
BRUSH LAKE,611,1,451617,794527,2012,3.5,45,16,17,79,45,27
BRUSH LAKE,611,1,451617,794527,2013,5,45,16,17,79,45,27
BRUSH LAKE,611,1,451617,794527,2014,4.9,45,16,17,79,45,27
BRUSH LAKE,611,1,451617,794527,2015,4.1,45,16,17,79,45,27
BRUSH LAKE,611,1,451617,794527,2016,4.1,45,16,17,79,45,27
BUCK LAKE,616,1,452332,785927,2002,8.25,45,23,32,78,59,27
BUCK LAKE,617,1,452452,792325,2002,11.55,45,24,52,79,23,25
BUCK LAKE,617,2,452452,792325,2005,12.1,45,24,52,79,23,25
BUCK LAKE,617,2,452452,792325,2006,10.85,45,24,52,79,23,25
BUCK LAKE,617,2,452452,792325,2007,11.5,45,24,52,79,23,25
BUCK LAKE,617,2,452452,792325,2008,11.5,45,24,52,79,23,25
BUCK LAKE,617,2,452452,792325,2009,11.05,45,24,52,79,23,25
BUCK LAKE,617,2,452452,792325,2010,11.5,45,24,52,79,23,25
BUCK LAKE,617,2,452452,792325,2011,11.3,45,24,52,79,23,25
BUCK LAKE,617,2,452452,792325,2012,10.3,45,24,52,79,23,25
BUCK LAKE,617,2,452452,792325,2013,12.2,45,24,52,79,23,25
BUCK LAKE,617,2,452452,792325,2014,9.4,45,24,52,79,23,25
BUCK LAKE,617,2,452452,792325,2015,11.8,45,24,52,79,23,25
BUCK LAKE,617,2,452452,792325,2016,9,45,24,52,79,23,25
BUCK LAKE,6186,1,443118,762811,2002,14.225,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2003,13.25,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2004,11.35,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2005,13.8,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2006,14,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2007,11.2,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2008,11.55,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2009,13,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2010,13.8,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2011,9.66666666666667,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2012,8.53333333333333,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2013,9.55,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2014,11.1333333333333,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2015,9.48333333333333,44,31,18,76,28,11
BUCK LAKE,6186,1,443118,762811,2016,8.21666666666667,44,31,18,76,28,11
BUCK LAKE,6186,2,443233,762703,2007,11,44,32,33,76,27,03
BUCK LAKE,6186,2,443233,762703,2008,10.5,44,32,33,76,27,03
BUCK LAKE,6186,2,443233,762703,2009,10.25,44,32,33,76,27,03
BUCK LAKE,6186,2,443233,762703,2010,12.1857142857143,44,32,33,76,27,03
BUCK LAKE,6186,2,443233,762703,2011,11.9333333333333,44,32,33,76,27,03
BUCK LAKE,6186,2,443233,762703,2012,12.0666666666667,44,32,33,76,27,03
BUCK LAKE,6186,2,443233,762703,2013,11.6666666666667,44,32,33,76,27,03
BUCK LAKE,6186,2,443233,762703,2014,12.7333333333333,44,32,33,76,27,03
BUCK LAKE,6186,2,443233,762703,2015,14.5,44,32,33,76,27,03
BUCK LAKE,6186,2,443233,762703,2016,11.7166666666667,44,32,33,76,27,03
BUCK LAKE,6186,3,443240,762605,2002,19.1166666666667,44,32,40,76,26,05
BUCK LAKE,6186,3,443240,762605,2003,10.3916666666667,44,32,40,76,26,05
BUCK LAKE,6186,3,443240,762605,2004,10.28,44,32,40,76,26,05
BUCK LAKE,6186,3,443240,762605,2005,8.38333333333333,44,32,40,76,26,05
BUCK LAKE,6186,4,443108,762722,2005,9.05,44,31,08,76,27,22
BUCK LAKE,6186,4,443108,762722,2008,6.6,44,31,08,76,27,22
BUCK LAKE,6186,4,443108,762722,2009,11.35,44,31,08,76,27,22
BUCK LAKE,6186,4,443108,762722,2010,9.23333333333333,44,31,08,76,27,22
BUCK LAKE,6186,4,443108,762722,2011,9.3,44,31,08,76,27,22
BUCK LAKE,6186,4,443108,762722,2012,8.5,44,31,08,76,27,22
BUCK LAKE,6186,4,443108,762722,2013,8.6,44,31,08,76,27,22
BUCK LAKE,6186,4,443108,762722,2014,10.6666666666667,44,31,08,76,27,22
BUCK LAKE,6186,4,443108,762722,2015,8.85,44,31,08,76,27,22
BUCK LAKE,6186,4,443108,762722,2016,8.36666666666667,44,31,08,76,27,22
BUCK LAKE,6186,5,443256,762525,2005,10.6,44,32,56,76,25,25
BUCK LAKE,6186,6,443129,762813,2005,10.3,44,31,29,76,28,13
BUCK LAKE,6186,7,443053,762835,2005,9.85,44,30,53,76,28,35
BUCK LAKE,6186,7,443053,762835,2012,12.9,44,30,53,76,28,35
BUCK LAKE,6186,9,443150,762607,2012,9.3,44,31,50,76,26,07
BUCK LAKE,6186,10,442951,762816,2015,10.425,44,29,51,76,28,16
BUCK LAKE,6186,10,442951,762816,2016,10.5833333333333,44,29,51,76,28,16
BUCK LAKE,6186,11,443251,762530,2016,6.68333333333333,44,32,51,76,25,30
BUCK LAKE,6186,12,443159,762749,2016,11.36,44,31,59,76,27,49
BUCKHORN LAKE (U),7131,1,443306,782048,2002,20.8083333333333,44,33,06,78,20,48
BUCKHORN LAKE (U),7131,1,443306,782048,2003,21.2,44,33,06,78,20,48
BUCKHORN LAKE (U),7131,1,443306,782048,2004,15.275,44,33,06,78,20,48
BUCKHORN LAKE (U),7131,1,443306,782048,2005,17.45,44,33,06,78,20,48
BUCKHORN LAKE (U),7131,1,443306,782048,2006,18.29,44,33,06,78,20,48
BUCKHORN LAKE (U),7131,1,443306,782048,2007,16.4,44,33,06,78,20,48
BUCKHORN LAKE (U),7131,1,443306,782048,2008,22.38,44,33,06,78,20,48
BUCKHORN LAKE (U),7131,1,443306,782048,2009,17.79,44,33,06,78,20,48
BUCKHORN LAKE (U),7131,1,443306,782048,2010,15.4166666666667,44,33,06,78,20,48
BUCKHORN LAKE (U),7131,1,443306,782048,2011,18.3833333333333,44,33,06,78,20,48
BUCKHORN LAKE (U),7131,1,443306,782048,2012,17.6,44,33,06,78,20,48
BUCKHORN LAKE (U),7131,1,443306,782048,2014,15.6833333333333,44,33,06,78,20,48
BUCKHORN LAKE (U),7131,1,443306,782048,2015,16.0142857142857,44,33,06,78,20,48
BUCKHORN LAKE (U),7131,1,443306,782048,2016,19.0833333333333,44,33,06,78,20,48
BUCKHORN LAKE (U),7131,2,442714,782546,2002,17.73,44,27,14,78,25,46
BUCKHORN LAKE (U),7131,2,442714,782546,2003,20.18,44,27,14,78,25,46
BUCKHORN LAKE (U),7131,2,442714,782546,2004,15.8,44,27,14,78,25,46
BUCKHORN LAKE (U),7131,2,442714,782546,2005,17.525,44,27,14,78,25,46
BUCKHORN LAKE (U),7131,2,442714,782546,2006,17.36,44,27,14,78,25,46
BUCKHORN LAKE (U),7131,8,442936,782304,2004,13.75,44,29,36,78,23,04
BUCKHORN LAKE (U),7131,9,442714,782545,2015,17.28,44,27,14,78,25,45
BUCKHORN LAKE (U),7131,9,442714,782545,2016,16.3,44,27,14,78,25,45
BUCKSHOT LAKE,624,1,445925,770432,2005,5.05,44,59,25,77,04,32
BUCKSHOT LAKE,624,1,445925,770432,2012,5.1,44,59,25,77,04,32
BUCKSHOT LAKE (INDIAN),625,1,445940,770350,2002,19.1,44,59,40,77,03,50
BUCKSHOT LAKE (INDIAN),625,1,445940,770350,2003,5.7,44,59,40,77,03,50
BUCKSHOT LAKE (INDIAN),625,1,445940,770350,2004,5.95,44,59,40,77,03,50
BUCKSHOT LAKE (INDIAN),625,1,445940,770350,2006,5.6,44,59,40,77,03,50
BUCKSHOT LAKE (INDIAN),625,1,445940,770350,2007,5.35,44,59,40,77,03,50
BUCKSHOT LAKE (INDIAN),625,1,445940,770350,2008,8.2,44,59,40,77,03,50
BUCKSHOT LAKE (INDIAN),625,1,445940,770350,2009,15.1,44,59,40,77,03,50
BUCKSHOT LAKE (INDIAN),625,1,445940,770350,2010,8.9,44,59,40,77,03,50
BUCKSHOT LAKE (INDIAN),625,1,445940,770350,2012,28.9,44,59,40,77,03,50
BUCKSHOT LAKE (INDIAN),625,1,445940,770350,2013,5.9,44,59,40,77,03,50
BUCKSHOT LAKE (INDIAN),625,1,445940,770350,2014,5.2,44,59,40,77,03,50
BUCKSHOT LAKE (INDIAN),625,1,445940,770350,2015,5.9,44,59,40,77,03,50
BUCKSHOT LAKE (INDIAN),625,1,445940,770350,2016,4.7,44,59,40,77,03,50
BUCKSHOT LAKE (INDIAN),625,2,445904,770430,2004,6.2,44,59,04,77,04,30
BUCKSKIN LAKE,626,1,445736,781138,2014,6.5,44,57,36,78,11,38
BUCKSKIN LAKE,6946,1,445731,781137,2002,9,44,57,31,78,11,37
BUCKSKIN LAKE,6946,1,445731,781137,2003,6.2,44,57,31,78,11,37
BUCKSKIN LAKE,6946,1,445731,781137,2004,5.5,44,57,31,78,11,37
BUCKSKIN LAKE,6946,1,445731,781137,2005,6.8,44,57,31,78,11,37
BUCKSKIN LAKE,6946,1,445731,781137,2006,8.85,44,57,31,78,11,37
BUCKSKIN LAKE,6946,1,445731,781137,2007,5.05,44,57,31,78,11,37
BUCKSKIN LAKE,6946,1,445731,781137,2008,5.15,44,57,31,78,11,37
BUCKSKIN LAKE,6946,1,445731,781137,2009,5.2,44,57,31,78,11,37
BUCKSKIN LAKE,6946,1,445731,781137,2010,4.9,44,57,31,78,11,37
BUCKSKIN LAKE,6946,1,445731,781137,2011,6.8,44,57,31,78,11,37
BUCKSKIN LAKE,6946,1,445731,781137,2012,6,44,57,31,78,11,37
BUCKSKIN LAKE,6946,1,445731,781137,2013,6.3,44,57,31,78,11,37
BUCKSKIN LAKE,6946,1,445731,781137,2014,5.7,44,57,31,78,11,37
BUCKSKIN LAKE,6946,1,445731,781137,2015,6.5,44,57,31,78,11,37
BUCKSKIN LAKE,6946,1,445731,781137,2016,6.5,44,57,31,78,11,37
BUFFY LAKE,7469,1,443068,763854,2009,21.85,44,30,68,76,38,54
BUFFY LAKE,7469,1,443068,763854,2010,23.82,44,30,68,76,38,54
BUFFY LAKE,7469,1,443068,763854,2011,24.75,44,30,68,76,38,54
BUFFY LAKE,7469,1,443068,763854,2012,20.7,44,30,68,76,38,54
BUGG LAKE,6020,1,464000,803800,2006,8.25,46,40,00,80,38,00
BUGG LAKE,6020,1,464000,803800,2008,32.95,46,40,00,80,38,00
BUGG LAKE,6020,1,464000,803800,2009,9.75,46,40,00,80,38,00
BUGG LAKE,6020,1,464000,803800,2010,11,46,40,00,80,38,00
BUGG LAKE,6020,1,464000,803800,2011,15.3,46,40,00,80,38,00
BUGG LAKE,6020,1,464000,803800,2012,9.3,46,40,00,80,38,00
BUGG LAKE,6020,1,464000,803800,2013,6.9,46,40,00,80,38,00
BUGG LAKE,6020,1,464000,803800,2014,10.3,46,40,00,80,38,00
BUGG LAKE,6020,1,464000,803800,2015,10.6,46,40,00,80,38,00
BUGG LAKE,6020,1,464000,803800,2016,9.1,46,40,00,80,38,00
BURCHELL LAKE,645,1,483554,903715,2010,3.1,48,35,54,90,37,15
BURDITT LAKE,646,1,485800,934600,2006,10.3,48,58,00,93,46,00
BURDITT LAKE,646,2,485920,934450,2014,7.9,48,59,20,93,44,50
BURDITT LAKE,646,2,485920,934450,2015,8.6,48,59,20,93,44,50
BURDITT LAKE,646,2,485920,934450,2016,9.4,48,59,20,93,44,50
BURK LAKE (NL),649,1,484003,892627,2005,5.9,48,40,03,89,26,27
BURK LAKE (NL),649,1,484003,892627,2006,6.65,48,40,03,89,26,27
BURK LAKE (NL),649,1,484003,892627,2007,5.1,48,40,03,89,26,27
BURK LAKE (NL),649,1,484003,892627,2016,6.1,48,40,03,89,26,27
BURK LAKE (NL),649,2,483919,892621,2005,6,48,39,19,89,26,21
BURK LAKE (NL),649,2,483919,892621,2006,6.85,48,39,19,89,26,21
BURK LAKE (NL),649,2,483919,892621,2007,5.05,48,39,19,89,26,21
BURK LAKE (NL),649,2,483919,892621,2016,5.8,48,39,19,89,26,21
BURNS LAKE,656,1,463543,830647,2004,3.15,46,35,43,83,06,47
BURNS LAKE,6192,1,451901,770532,2003,6.5,45,19,01,77,05,32
BURNS LAKE,7577,1,453502,773958,2013,13.5,45,35,02,77,39,58
BURNT LAKE,7500,1,461758,805627,2012,8.8,46,17,58,80,56,27
BURNT LAKE,7500,1,461758,805627,2013,12.7,46,17,58,80,56,27
BURNT LAKE,7500,1,461758,805627,2014,17.4,46,17,58,80,56,27
BURNT LAKE,7500,1,461758,805627,2015,11.7,46,17,58,80,56,27
BURNT LAKE,7500,1,461758,805627,2016,10,46,17,58,80,56,27
BURNT LAKE (JOSELIN),6947,1,451347,795025,2013,4.4,45,13,47,79,50,25
BURNT LAKE (JOSELIN),6947,3,451346,795027,2002,10.6,45,13,46,79,50,27
BURNT LAKE (JOSELIN),6947,3,451346,795027,2003,5.35,45,13,46,79,50,27
BURNT LAKE (JOSELIN),6947,3,451346,795027,2004,5.4,45,13,46,79,50,27
BURNT LAKE (JOSELIN),6947,3,451346,795027,2005,4.3,45,13,46,79,50,27
BURNT LAKE (JOSELIN),6947,3,451346,795027,2006,5.05,45,13,46,79,50,27
BURNT LAKE (JOSELIN),6947,3,451346,795027,2007,3.75,45,13,46,79,50,27
BURNT LAKE (JOSELIN),6947,3,451346,795027,2008,6.35,45,13,46,79,50,27
BURNT LAKE (JOSELIN),6947,3,451346,795027,2009,5.35,45,13,46,79,50,27
BURNT LAKE (JOSELIN),6947,3,451346,795027,2010,5.6,45,13,46,79,50,27
BURNT LAKE (JOSELIN),6947,3,451346,795027,2011,5.9,45,13,46,79,50,27
BURNT LAKE (JOSELIN),6947,3,451346,795027,2012,4.2,45,13,46,79,50,27
BURNT LAKE (JOSELIN),6947,3,451346,795027,2013,5.2,45,13,46,79,50,27
BURNT LAKE (JOSELIN),6947,3,451346,795027,2014,10,45,13,46,79,50,27
BURNT LAKE (JOSELIN),6947,3,451346,795027,2015,5.5,45,13,46,79,50,27
BURNT LAKE (JOSELIN),6947,3,451346,795027,2016,6,45,13,46,79,50,27
BURR,7649,1,451604,794353,2016,4.2,45,16,04,79,43,53
BURRIDGE LAKE,663,1,443950,763315,2002,12.05,44,39,50,76,33,15
BURRIDGE LAKE,663,1,443950,763315,2003,16.1,44,39,50,76,33,15
BURRIDGE LAKE,663,1,443950,763315,2004,6.8,44,39,50,76,33,15
BURRIDGE LAKE,663,1,443950,763315,2005,8.75,44,39,50,76,33,15
BURRIDGE LAKE,663,1,443950,763315,2006,10.1,44,39,50,76,33,15
BURRIDGE LAKE,663,1,443950,763315,2007,9.15,44,39,50,76,33,15
BURRIDGE LAKE,663,1,443950,763315,2008,9.35,44,39,50,76,33,15
BURRIDGE LAKE,663,1,443950,763315,2009,9,44,39,50,76,33,15
BURRIDGE LAKE,663,1,443950,763315,2010,8.8,44,39,50,76,33,15
BURRIDGE LAKE,663,1,443950,763315,2011,12.6,44,39,50,76,33,15
BURRIDGE LAKE,663,1,443950,763315,2012,9.3,44,39,50,76,33,15
BURRIDGE LAKE,663,1,443950,763315,2014,7.4,44,39,50,76,33,15
BURRIDGE LAKE,663,3,443950,763315,2010,18.5,44,39,50,76,33,15
BURRIDGE LAKE,663,3,443950,763315,2012,8.6,44,39,50,76,33,15
BURRIDGE LAKE,663,3,443950,763315,2013,10.7,44,39,50,76,33,15
BURRIDGE LAKE,663,3,443950,763315,2014,12.8,44,39,50,76,33,15
BURRIDGE LAKE,663,3,443950,763315,2015,15.7,44,39,50,76,33,15
BURT LAKE,666,1,480424,802157,2005,8.35,48,04,24,80,21,57
BURT LAKE,666,2,480455,802141,2005,8.45,48,04,55,80,21,41
BUTLER LAKE,671,1,482055,801658,2006,5.75,48,20,55,80,16,58
BUTLER LAKE,671,1,482055,801658,2010,3.9,48,20,55,80,16,58
BUTLER LAKE,671,2,482028,801639,2006,4.5,48,20,28,80,16,39
BUTLER LAKE,671,2,482028,801639,2010,4.1,48,20,28,80,16,39
BUTTERFLY LAKE,676,1,450529,793753,2004,12.4,45,05,29,79,37,53
BUTTERFLY LAKE,676,1,450529,793753,2007,14.3,45,05,29,79,37,53
BUTTERILL LAKE,7475,1,443828,763139,2012,14.1,44,38,28,76,31,39
BUTTERILL LAKE,7475,1,443828,763139,2013,11.3,44,38,28,76,31,39
BUTTERILL LAKE,7475,1,443828,763139,2014,22.2,44,38,28,76,31,39
BUTTERILL LAKE,7475,1,443828,763139,2015,19.9,44,38,28,76,31,39
BUTTERILL LAKE,7475,1,443828,763139,2016,10,44,38,28,76,31,39
BUZZARD LAKE,678,1,444000,781300,2004,6.35,44,40,00,78,13,00
BUZZARD LAKE,678,1,444000,781300,2005,3.75,44,40,00,78,13,00
BUZZARD LAKE,678,1,444000,781300,2006,6.15,44,40,00,78,13,00
BUZZARD LAKE,678,1,444000,781300,2008,3.6,44,40,00,78,13,00
BUZZARD LAKE,678,1,444000,781300,2009,4.3,44,40,00,78,13,00
BUZZARD LAKE,678,1,444000,781300,2010,4.1,44,40,00,78,13,00
BUZZARD LAKE,678,1,444000,781300,2011,4.2,44,40,00,78,13,00
BUZZARD LAKE,678,1,444000,781300,2012,3.6,44,40,00,78,13,00
BUZZARD LAKE,678,1,444000,781300,2013,6.1,44,40,00,78,13,00
BUZZARD LAKE,678,1,444000,781300,2014,4,44,40,00,78,13,00
BUZZARD LAKE,678,1,444000,781300,2015,3.7,44,40,00,78,13,00
BUZZARD LAKE,678,1,444000,781300,2016,4.1,44,40,00,78,13,00
CACHE LAKE,683,1,453219,783453,2002,8.25,45,32,19,78,34,53
CACHE LAKE,683,1,453219,783453,2003,6.55,45,32,19,78,34,53
CACHE LAKE,683,1,453219,783453,2006,7,45,32,19,78,34,53
CACHE LAKE,683,1,453219,783453,2007,8.8,45,32,19,78,34,53
CACHE LAKE,683,1,453219,783453,2008,6.25,45,32,19,78,34,53
CACHE LAKE,683,1,453219,783453,2009,5.7,45,32,19,78,34,53
CACHE LAKE,683,1,453219,783453,2010,7,45,32,19,78,34,53
CACHE LAKE,683,1,453219,783453,2011,6.3,45,32,19,78,34,53
CACHE LAKE,683,1,453219,783453,2012,5.1,45,32,19,78,34,53
CACHE LAKE,683,1,453219,783453,2013,11.1,45,32,19,78,34,53
CACHE LAKE,683,1,453219,783453,2014,5.9,45,32,19,78,34,53
CACHE LAKE,683,1,453219,783453,2015,7.7,45,32,19,78,34,53
CACHE LAKE,683,2,453222,783453,2004,106.5,45,32,22,78,34,53
CACHE LAKE,683,2,453222,783453,2005,6.4,45,32,22,78,34,53
CACHE LAKE,683,2,453222,783453,2006,5.05,45,32,22,78,34,53
CACHE LAKE,683,3,453222,783453,2004,4.6,45,32,22,78,34,53
CACHE LAKE,683,4,453222,783453,2004,4.65,45,32,22,78,34,53
CACHE LAKE,683,5,453222,783453,2004,5.5,45,32,22,78,34,53
CACHE LAKE,683,6,453222,783453,2004,3.9,45,32,22,78,34,53
CACHE LAKE,683,7,453222,783453,2004,4.9,45,32,22,78,34,53
CACHE LAKE,684,1,462730,800610,2002,10.95,46,27,30,80,06,10
CACHE LAKE,684,1,462730,800610,2003,6.85,46,27,30,80,06,10
CACHE LAKE,684,1,462730,800610,2004,10.65,46,27,30,80,06,10
CACHE LAKE,684,1,462730,800610,2005,7.95,46,27,30,80,06,10
CACHE LAKE,684,1,462730,800610,2006,10.15,46,27,30,80,06,10
CACHE LAKE,684,1,462730,800610,2007,11.8,46,27,30,80,06,10
CACHE LAKE,684,1,462730,800610,2008,10.7,46,27,30,80,06,10
CACHE LAKE,684,1,462730,800610,2009,8.3,46,27,30,80,06,10
CACHE LAKE,684,1,462730,800610,2010,8.9,46,27,30,80,06,10
CACHE LAKE,684,1,462730,800610,2012,9.4,46,27,30,80,06,10
CACHE LAKE,684,1,462730,800610,2013,9.5,46,27,30,80,06,10
CACHE LAKE,684,1,462730,800610,2014,14.6,46,27,30,80,06,10
CACHE LAKE,684,1,462730,800610,2015,14.1,46,27,30,80,06,10
CACHE LAKE,684,1,462730,800610,2016,8.3,46,27,30,80,06,10
CACHE LAKE,684,5,462718,800617,2015,8.5,46,27,18,80,06,17
CACHE LAKE,684,6,462735,800523,2015,8.9,46,27,35,80,05,23
CACHE LAKE,6115,1,495947,941225,2004,9,49,59,47,94,12,25
CACHE LAKE,6115,1,495947,941225,2005,10.9,49,59,47,94,12,25
CACHE LAKE,6115,1,495947,941225,2006,8.2,49,59,47,94,12,25
CACHE LAKE,6115,1,495947,941225,2007,6.8,49,59,47,94,12,25
CACHE LAKE,6115,1,495947,941225,2008,9.65,49,59,47,94,12,25
CACHE LAKE,6115,1,495947,941225,2009,11.1,49,59,47,94,12,25
CACHE LAKE,6115,1,495947,941225,2010,7.2,49,59,47,94,12,25
CACHE LAKE,6115,1,495947,941225,2011,40.1,49,59,47,94,12,25
CACHE LAKE,6115,1,495947,941225,2012,11.7,49,59,47,94,12,25
CACHE LAKE,6115,1,495947,941225,2013,9.3,49,59,47,94,12,25
CACHE LAKE,6115,1,495947,941225,2014,11.3,49,59,47,94,12,25
CACHE LAKE,6115,1,495947,941225,2015,7.7,49,59,47,94,12,25
CACHE LAKE,6115,1,495947,941225,2016,6.9,49,59,47,94,12,25
CADE LAKE,7393,1,443344,770108,2005,18.75,44,33,44,77,01,08
CALABOGIE LAKE,691,1,451639,764446,2003,11.25,45,16,39,76,44,46
CALABOGIE LAKE,691,2,451638,764445,2004,11.65,45,16,38,76,44,45
CALABOGIE LAKE,691,2,451638,764445,2005,10.25,45,16,38,76,44,45
CALABOGIE LAKE,691,2,451638,764445,2006,17.95,45,16,38,76,44,45
CALABOGIE LAKE,691,2,451638,764445,2007,9.8,45,16,38,76,44,45
CALABOGIE LAKE,691,2,451638,764445,2008,12.45,45,16,38,76,44,45
CALABOGIE LAKE,691,4,451750,764320,2004,11.5,45,17,50,76,43,20
CALABOGIE LAKE,691,4,451750,764320,2005,9.75,45,17,50,76,43,20
CALABOGIE LAKE,691,4,451750,764320,2006,7.6,45,17,50,76,43,20
CALABOGIE LAKE,691,5,451709,764317,2004,15.35,45,17,09,76,43,17
CALABOGIE LAKE,691,6,451545,764535,2014,7.3,45,15,45,76,45,35
CALABOGIE LAKE,691,6,451545,764535,2015,8.9,45,15,45,76,45,35
CALABOGIE LAKE,691,6,451545,764535,2016,9.3,45,15,45,76,45,35
CALABOGIE LAKE,691,7,451677,764269,2014,9.8,45,16,77,76,42,69
CALABOGIE LAKE,691,7,451677,764269,2015,10.7,45,16,77,76,42,69
CALABOGIE LAKE,691,7,451677,764269,2016,11.1,45,16,77,76,42,69
CALIPER LAKE,695,1,490258,935452,2012,15.4,49,02,58,93,54,52
CALIPER LAKE,695,1,490258,935452,2014,22.3,49,02,58,93,54,52
CALIPER LAKE,695,1,490258,935452,2015,19.6,49,02,58,93,54,52
CAMEL LAKE,702,1,450927,792511,2003,9.3,45,09,27,79,25,11
CAMERON LAKE,6197,1,491611,934060,2012,5.3,49,16,11,93,40,60
CAMERON LAKE,6197,1,491611,934060,2013,6.6,49,16,11,93,40,60
CAMERON LAKE,6905,1,443258,784540,2006,9.9,44,32,58,78,45,40
CAMERON LAKE,6905,1,443258,784540,2007,7.8,44,32,58,78,45,40
CAMERON LAKE,6905,1,443258,784540,2008,9.85,44,32,58,78,45,40
CAMERON LAKE,6905,1,443258,784540,2009,10.55,44,32,58,78,45,40
CAMERON LAKE,6905,2,443307,784634,2002,9.39166666666667,44,33,07,78,46,34
CAMERON LAKE,6905,2,443307,784634,2003,10.2333333333333,44,33,07,78,46,34
CAMERON LAKE,6905,2,443307,784634,2004,10.3,44,33,07,78,46,34
CAMERON LAKE,6905,2,443307,784634,2005,9.7,44,33,07,78,46,34
CAMERON LAKE,6905,2,443307,784634,2006,10.2333333333333,44,33,07,78,46,34
CAMERON LAKE,6905,2,443307,784634,2009,9.95,44,33,07,78,46,34
CAMERON LAKE,6905,2,443307,784634,2011,11.1,44,33,07,78,46,34
CAMERON LAKE,6905,4,443236,784702,2005,12.8625,44,32,36,78,47,02
CAMERON LAKE,6905,4,443236,784702,2007,14.05,44,32,36,78,47,02
CAMERON LAKE,6905,5,443411,784513,2013,10.6166666666667,44,34,11,78,45,13
CAMERON LAKE,6905,6,443224,784610,2013,11.36,44,32,24,78,46,10
CAMERON LAKE,6905,6,443224,784610,2014,12.9,44,32,24,78,46,10
CAMERON LAKE,6905,6,443224,784610,2015,13,44,32,24,78,46,10
CAMP LAKE,713,2,452621,785429,2003,4.9,45,26,21,78,54,29
CAMP LAKE,713,2,452621,785429,2004,2.55,45,26,21,78,54,29
